Token                          Frequency
-----------------------------  ---------
professionals                          2
they                                   1
for                                    3
no                                     1
specialist                             1
checks                                 2
conceal                                1
of                                     4
criminal                               1
2011                                   1
commercial                             1
white-collar                           1
these                                  1
serve                                  1
turn                                   1
form                                   1
or                                     3
deposited                              1
launder                                1
converting                             1
courier                                1
many                                   1
not                                    1
funds                                  2
ownership                              1
tax                                    1
will                                   1
anonymity                              1
might                                  1
most                                   1
1.1613                                 1
difficult                              1
laundering                             1
currency                               1
apparent                               1
transport                              1
specialists                            1
money                                  6
unsophisticated                        1
sophisticated                          1
site                                   1
transfers                              1
schemes                                1
illegal                                1
trust                                  1
converted                              2
a                                      4
true                                   1
couriers                               1
retains                                1
arrange                                1
launderer                              1
ill-gotten                             1
gains                                  1
account                                1
brokers                                1
fear                                   1
avoidance                              1
to                                     6
transactions                           1
attorneys                              1
transportation                         1
jurisdiction                           1
since                                  1
fraud                                  1
where                                  2
accountants                            1
has                                    1
more                                   1
his                                    1
bank                                   1
fund                                   1
instance                               1
directly                               1
systems                                1
financial                              2
connection                             1
however                                1
such                                   1
traffickers                            1
physically                             1
and                                    4
assets                                 1
particularly                           1
detection                              1
owner                                  1
examiners                              1
orders                                 2
even                                   1
foreign                                1
legal                                  1
can                                    1
launderers                             1
calling                                1
manipulate                             1
through                                1
because                                1
another                                1
drug                                   1
is                                     3
with                                   1
investments                            1
it                                     2
accounts                               1
origin                                 1
into                                   3
as                                     1
the                                    8
in                                     1
manual                                 1
also                                   1
cashier                                1

Totals:                    112       154
