Token                          Frequency
-----------------------------  ---------
to                                     3
transactions                           1
for                                    2
1.581                                  1
travel                                 2
fraud                                  2
shortly                                1
policies                               1
expenses                               1
of                                     5
help                                   1
time                                   1
his                                    1
periodically                           1
report                                 2
on                                     1
2011                                   1
misappropriation                       1
overall                                1
copy                                   1
be                                     3
financial                              1
reports                                3
reviews                                1
submit                                 1
asset                                  1
likely                                 1
disbursements                          1
he                                     1
steps                                  1
period                                 1
requires                               1
include                                1
and                                    4
knows                                  1
that                                   2
particularly                           1
abuses                                 1
detection                              1
company                                1
will                                   2
examiners                              1
require                                1
this                                   2
review                                 3
examination                            1
have                                   1
additionally                           1
before                                 2
examiner                               2
fraudulent                             2
effective                              1
reviewed                               1
following                              1
performance                            1
if                                     1
detailed                               3
best                                   1
employee                               5
relevant                               1
less                                   1
calendar                               1
detect                                 1
•                                      2
may                                    1
is                                     3
with                                   1
accounts                               1
payment                                1
deter                                  1
a                                      4
at                                     1
audit                                  1
the                                   11
should                                 1
entertainment                          2
familiar                               1
manual                                 1
two                                    1
schedule                               1
expense                                5
an                                     1
reimbursed                             1
method                                 2
their                                  1
thoroughly                             1
employees                              1

Totals:                     87       140
