Token                          Frequency
-----------------------------  ---------
transaction                            1
for                                    2
incurred                               2
excessive                              1
by                                     1
travel                                 1
expenses                               4
billable                               1
of                                     1
over                                   1
are                                    1
medical                                1
e.g                                    2
unallowable                            1
planes                                 1
supplies                               1
programs                               1
charges                                1
such                                   1
related-party                          2
under                                  1
pools                                  1
therapies                              1
and                                    2
that                                   1
recreational                           1
corporate                              1
tax                                    1
items                                  2
food                                   1
late                                   1
spas                                   1
mark-up                                1
other                                  1
events                                 1
advertising                            1
from                                   1
penalties                              1
lavish                                 1
swimming                               1
costs                                  2
promotional                            1
with                                   1
•                                      5
a                                      2
as                                     1
the                                    2
inclusion                              1
luxury                                 1
reimbursed                             1
furnishings                            1
hotel                                  1

Totals:                     52        68
