Token                          Frequency
-----------------------------  ---------
to                                     5
monies                                 1
finance/executive                      1
handle                                 1
accounting                             1
fraud                                 10
of                                     5
nature                                 1
primary                                1
prevention                             2
action                                 1
2011                                   1
education/training                     1
litigation                             1
investigation                          2
required                               1
responsibility                         3
shared                                 1
programs                               1
control                                1
reviews                                1
monitor                                1
hotline                                1
sr                                     1
releases                               1
prevent                                3
referrals                              1
and                                    1
3                                      1
2                                      1
corrective                             1
1                                      1
mgmt                                   3
7                                      1
6                                      1
ethicsline                             1
5                                      1
4                                      1
publicity/press                        1
examiners                              1
areas                                  1
due                                    1
vulnerability                          1
recurrences                            1
policy                                 1
reporting                              1
recommendations                        1
9                                      1
case                                   1
8                                      1
4.753                                  1
incident                               1
legal                                  1
enforcement                            1
action/recommendations                 1
secondary                              1
17                                     1
18                                     1
line                                   1
15                                     1
16                                     1
analysis                               2
13                                     1
14                                     1
decision                               1
11                                     1
12                                     1
risk                                   2
controls                               1
civil                                  1
employee                               1
internal                               2
recoveries                             1
sensitive                              1
law                                    1
proactive                              1
cases                                  1
matrix                                 1
a                                      1
audit                                  1
deterrence                             1
recovery                               1
manual                                 1
unit                                   1
10                                     1
s                                      1
relations                              2
p                                      1
auditing                               1
public                                 1

Totals:                     90       119
