Token                          Frequency
-----------------------------  ---------
for                                    1
no                                     1
determine                              2
accounting                             1
distinctive                            1
of                                     5
time                                   7
mischarged                             1
are                                    5
overhead                               1
materials                              1
correct                                1
2011                                   1
on                                     2
only                                   1
working                                1
detected                               1
transfer                               1
patterns                               1
hours                                  2
or                                     4
charging                               1
he                                     1
reorganization                         1
not                                    1
then                                   1
each                                   1
records                                1
some                                   1
development                            1
made                                   1
costs                                  5
susceptible                            1
significant                            1
shipped                                1
do                                     1
relationships                          1
ensure                                 1
direct                                 1
readily                                1
•                                     12
schemes                                1
dollars                                1
ones                                   1
research                               1
material                               1
labor                                  9
budgeted                               1
billing                                1
idle                                   1
expense                                1
account                                1
down                                   1
1.2009                                 1
decrease                               1
agree                                  1
to                                    10
transactions                           1
supervisors                            1
individual                             1
sometimes                              1
consistently                           1
by                                     2
actually                               1
fraud                                  2
procurement                            1
used                                   1
more                                   2
any                                    1
fictitious                             1
card                                   1
proper                                 1
cards                                  2
be                                     2
financial                              1
work                                   1
charges                                3
nonapplied                             1
contract                               4
contractor                             1
pools                                  1
cost                                   1
charged                                3
and                                    5
that                                   2
amounts                                1
detection                              1
near                                   1
than                                   1
involving                              1
examiners                              1
several                                1
example                                1
perhaps                                1
can                                    2
increased                              1
way                                    1
from                                   2
because                                1
indirect                               2
following                              1
corresponding                          1
increases                              2
mischarges                             2
types                                  1
employee                               3
between                                1
is                                     3
with                                   2
accounts                               1
reclassification                       1
at                                     1
tasks                                  1
the                                   10
in                                     4
units                                  1
manual                                 1
which                                  1
examining                              1
observe                                1
there                                  1
actual                                 1
certain                                1
prominent                              1
mischarging                            1
changes                                2
labor-charging                         2
employees                              1

Totals:                    128       221
