Token                          Frequency
-----------------------------  ---------
methods                                2
to                                     3
provide                                1
for                                    2
treatment                              1
no                                     1
uncover                                1
interviews                             2
requiring                              1
fraud                                  1
type                                   1
used                                   1
policies                               1
of                                    13
personnel                              1
are                                    2
more                                   2
comparisons                            2
family                                 1
interest                               2
favorable                              1
be                                     1
or                                     1
exit                                   1
and                                    4
that                                   1
detection                              2
ownership                              1
names                                  1
employers                              2
fast                                   1
addresses                              4
some                                   1
this                                   1
review                                 2
can                                    1
common                                 1
one                                    2
most                                   1
difficult                              1
complaints                             1
easy                                   1
purchasing                             1
probably                               1
employee                               1
exist                                  1
members                                1
conflicts                              2
files                                  1
with                                   2
schemes                                1
vendor                                 3
subsequent                             1
the                                    3
therefore                              1
immediate                              1
tips                                   1
certain                                1
vendors                                1
employees                              1

Totals:                     60        97
