Token                          Frequency
-----------------------------  ---------
total                                  1
drywall                                2
higher                                 7
checks                                 1
its                                    1
production                             1
scheme                                 2
interest                               1
thereby                                1
2011                                   2
misrepresenting                        1
mod                                    5
hollywood                              1
tipped                                 1
neutral                                1
authorities                            1
payments                               1
classifications                        1
judgment                               2
truck                                  1
comparing                              1
accordingly                            1
storefront                             1
fraudulent                             1
needing                                1
modification                           1
depending                              1
gerrymandering                         1
may                                    3
payment                                1
documents                              1
understatement                         1
a                                     25
films                                  1
rates                                  7
factor                                 2
alter                                  1
multiplier                             2
up                                     1
compensation                           7
history                                2
new                                    3
pleaded                                1
manipulated                            1
what                                   1
histories                              1
to                                    18
transactions                           2
conspiracy                             1
entity                                 1
become                                 1
half                                   2
by                                     3
same                                   1
$15                                    1
has                                    2
who                                    1
amount                                 1
after                                  1
intentionally                          1
any                                    2
losses                                 2
derived                                1
paying                                 1
had                                    2
be                                     1
occupations                            1
financial                              2
claims                                 5
charges                                1
however                                1
get                                    1
cost                                   1
much                                   1
vary                                   1
and                                    5
that                                  13
names                                  1
against                                1
than                                   3
due                                    1
examiners                              2
example                                4
collect                                1
insurance                              5
does                                   2
payroll                                6
coverages                              2
set                                    1
employer                               7
former                                 1
re                                     1
forged                                 1
accused                                1
business                               5
showing                                1
experience                             1
men                                    2
employee                               2
all                                    1
mail                                   1
geographic                             2
thus                                   2
at                                     2
investigators                          1
assigned                               1
as                                     3
insuring                               1
forge                                  1
ruse                                   1
clerical                               1
falsely                                1
therefore                              1
which                                  1
high-risk                              1
coverage                               2
an                                     7
suit                                   1
off                                    1
box                                    1
high                                   1
claim                                  1
employees                              5
shell                                  1
they                                   3
lower                                  9
for                                   10
accept                                 2
no                                     1
determine                              1
awarded                                1
avoiding                               1
corporation                            1
avoid                                  1
of                                    13
operation                              1
on                                     6
industry                               1
misclassify                            1
insurer                                1
reported                               1
information                            1
million                                1
boise                                  1
or                                     6
concealed                              1
done                                   1
again                                  1
guilty                                 1
job                                    3
create                                 1
not                                    3
obtain                                 1
insured                                3
operating                              1
start                                  1
then                                   1
fireman                                2
will                                   5
bearing                                1
some                                   2
drivers                                1
different                              1
might                                  2
proof                                  1
$71,049                                1
start-up                               1
pose                                   1
paid                                   2
money                                  1
probability                            1
construction                           2
millions                               1
responsible                            1
dollars                                2
established                            1
owes                                   1
dangerous                              1
should                                 2
differ                                 1
classification                         4
injury                                 2
lowest                                 1
based                                  2
allowed                                1
location                               3
being                                  2
multistate                             1
actually                               1
fraud                                  7
workers                                9
used                                   1
type                                   1
prior                                  1
were                                   3
duce                                   1
p.o                                    1
fund                                   2
work                                   1
connection                             1
heavy                                  1
misreporting                           1
understate                             1
corporate                              2
1.1116                                 1
company                               11
employers                              5
1.1115                                 1
involving                              1
known                                  1
other                                  3
loss                                   1
specific                               1
have                                   8
one                                    1
state                                  4
from                                   4
was                                    4
risk                                   3
rate                                   2
order                                  3
pool                                   1
if                                     1
trades                                 1
couple                                 1
less                                   1
certificates                           1
with                                   4
is                                     5
those                                  1
it                                     3
matter                                 1
premium                                7
list                                   1
the                                   34
came                                   2
massachusetts                          1
past                                   2
in                                    13
entertainment                          3
manual                                 2
two                                    2
engaged                                1
significantly                          2
their                                  4
themselves                             1
also                                   1
premiums                               7
found                                  1

Totals:                    249       595
