Token                          Frequency
-----------------------------  ---------
president                              2
discussion                             1
for                                    2
developed                              1
equipment                              2
shortly                                1
went                                   1
diverted                               1
of                                     9
over                                   1
are                                    2
scheme                                 5
refer                                  1
interest                               2
misappropriation                       1
fraudster                              1
elements                               1
bought                                 1
these                                  1
asset                                  1
or                                     1
diversions                             1
he                                     1
managed                                1
funds                                  2
divert                                 1
corruption                             1
own                                    1
some                                   1
unique                                 1
development                            1
retired                                1
use                                    2
fraudulent                             3
kind                                   1
disbursement                           1
could                                  1
money                                  2
authorized                             1
schemes                                2
firm                                   2
a                                     10
eventually                             1
billing                                1
new                                    2
expense                                1
clearly                                1
methods                                1
to                                     7
resources                              1
both                                   1
took                                   1
by                                     1
used                                   2
type                                   1
after                                  1
drained                                1
please                                 1
his                                    1
subsequently                           1
fund                                   1
had                                    2
be                                     1
work                                   1
involves                               1
contractor                             3
victim                                 1
expenditures                           1
disbursements                          2
and                                    3
that                                   2
company                                2
employers                              1
example                                1
this                                   1
large                                  1
other                                  1
payroll                                1
generate                               1
vice                                   2
employer                               1
well                                   1
through                                2
from                                   1
business                               1
while                                  1
another                                1
organization                           1
tampering                              1
develop                                1
conflicts                              1
check                                  1
resource                               1
as                                     2
reimbursement                          1
the                                   14
in                                     1
section                                1
which                                  1
an                                     2
certain                                1
their                                  2
employees                              1
out                                    1

Totals:                    104       171
