Token                          Frequency
-----------------------------  ---------
periods                                1
for                                    7
treatment                              4
no                                     1
etc                                    1
checks                                 1
failing                                1
fixed                                  1
trea                                   1
of                                    14
inadequate                             1
providers                              5
given                                  1
noneligible                            1
admission                              1
inflating                              1
false                                  1
misrepresenting                        1
credentials                            1
overbilling                            1
exchange                               1
creating                               1
services                               2
selling                                1
problems                               1
hours                                  1
or                                     2
number                                 1
putting                                1
create                                 1
include                                1
not                                    1
frauds                                 1
managed                                5
traffic                                1
falsification                          1
payments                               1
quality                                1
examples                               1
inconvenient                           1
some                                   1
outside                                2
continues                              1
qualifications                         1
capitation                             2
referring                              1
data                                   1
use                                    1
collusion                              1
costs                                  1
patient                                2
patients                               5
locations                              1
and/or                                 1
covered                                1
may                                    1
•                                     14
out-of-network                         2
induce                                 1
organizations                          1
a                                      1
substandard                            1
tment                                  1
falsified                              1
obtaining                              1
loaning                                1
per                                    1
payer                                  1
hmo                                    1
suppress                               1
to                                     9
but                                    1
emergency                              1
by                                     2
fraud                                  2
nonmembers                             1
family                                 1
future                                 1
when                                   1
care                                   6
card                                   1
longer                                 1
be                                     1
systems                                1
reports                                1
claims                                 1
establishment                          1
providing                              1
and                                    1
ex-spouse                              1
that                                   1
environment                            1
doing                                  1
due                                    1
kickbacks                              2
perhaps                                1
panel                                  1
existing                               1
from                                   1
network                                2
business                               1
following                              1
during                                 1
automatically                          1
treatment-outcome                      1
types                                  1
members                                4
enrolling                              1
is                                     1
with                                   2
payers                                 1
as                                     1
fees                                   1
the                                    9
persons                                1
in                                     4
appointment                            1
opportunity                            1
plan                                   1
insureds                               1
disenroll                              1
service                                1
increase                               1
claim                                  1
their                                  2
also                                   1
found                                  1
employees                              2

Totals:                    128       215
