Token                          Frequency
-----------------------------  ---------
need                                   2
using                                  2
external                               2
accounting                             1
participants                           1
levels                                 1
2011                                   4
role                                   1
right                                  3
video                                  1
these                                  1
told                                   1
companies                              1
he                                     3
requested                              1
discuss                                1
skeptical                              1
opening                                1
each                                   4
explain                                1
mechanisms                             4
go                                     1
consisting                             1
computer                               1
knowledge                              2
before                                 2
dependent                              1
indicate                               1
consider                               2
conversation                           1
ensure                                 2
elicit                                 1
may                                    3
organizations                          2
solicit                                2
a                                     26
i                                      2
communicated                           1
expertise                              1
what                                   2
maintained                             1
strongly                               1
methods                                7
resources                              1
visible                                1
tool                                   1
dialogue                               2
lead                                   3
by                                     3
same                                   1
who                                    6
comfortable                            1
conduct                                8
personnel                              3
pertaining                             1
would                                  2
any                                    3
be                                    30
financial                              1
processes                              1
involves                               2
get                                    1
colors                                 1
likely                                 2
and                                   39
examiners                              4
tough                                  1
suggestion                             1
day                                    1
example                                1
lend                                   1
make                                   1
large                                  1
respondents                            1
department                             1
understanding                          1
through                                2
chosen                                 2
business                               3
response                               1
organization                          14
especially                             1
experience                             1
employee                               1
voting                                 1
all                                    1
members                                3
individuals                            5
talk                                   2
lessons                                1
five                                   1
communication                          2
depend                                 2
at                                     1
as                                     5
sponsor                                4
outcomes                               1
topics                                 1
expected                               1
which                                  1
great                                  1
color                                  1
an                                    13
there                                  1
meeting                                1
approach                               4
box                                    2
assessment                            27
why                                    3
they                                   4
diverse                                1
determine                              2
of                                    25
help                                   1
delinquent                             1
among                                  2
respond                                1
on                                     6
element                                1
preparation                            1
or                                    10
done                                   1
establishing                           1
include                                1
openly                                 4
inclined                               1
skill                                  1
culturally                             1
session                                1
performed                              3
experienced                            2
then                                   1
will                                  15
reporting                              1
different                              2
getting                                1
explicitly                             1
thought                                1
build                                  1
posted                                 1
anonymous                             10
counsel                                1
internal                               3
aimed                                  1
similar                                1
vendor                                 1
companywide                            1
true                                   1
frequent                               1
interview                              1
method                                 1
finance                                1
within                                 2
honest—some                            1
individual                             1
sometimes                              1
being                                  2
perspectives                           1
accountability                         1
honest                                 2
fraud                                 35
where                                  3
procedures                             1
more                                   4
gather                                 2
when                                   2
appropriate                            1
such                                   2
attributable                           1
thorny                                 1
team                                   8
statement                              2
issues                                 2
surveys                                5
commonly                               2
scope                                  1
ethics                                 1
participating                          1
way                                    4
eliciting                              1
from                                   2
while                                  1
was                                    1
risk                                  28
effectiveness                          1
if                                     4
able                                   1
corresponding                          1
read                                   1
less                                   1
is                                     8
poker                                  1
it                                     4
boxes                                  2
play                                   1
agreement                              2
in                                    24
two                                    1
interviewer                            1
interviewee                            1
discussed                              1
themselves                             1
glean                                  1
also                                   3
technique                              3
understand                             1
e-mail                                 1
determines                             1
conducted                              1
its                                    2
customer                               1
encouraging                            1
feedback                               8
facilitator                            3
e.g                                    1
forward                                1
e-mails                                1
occurring                              1
preparing                              2
how                                    3
discussing                             1
consultants                            1
colleagues                             1
content                                1
sponsors                               1
anonymity                              2
examples                               1
indicates                              2
ways                                   2
day-to-day                             1
use                                    6
collection                             1
difficult                              1
critical                               1
best                                   3
candidates                             1
direct                                 2
chips                                  1
•                                     21
trust                                  1
come                                   1
deterrence                             4
up                                     3
familiar                               1
picking                                1
part                                   1
agree                                  2
to                                    46
relate                                 1
hall                                   1
interviews                             7
good                                   1
must                                   1
auditors                               1
questionnaire                          1
taken                                  1
eliminating                            1
however                                1
behind                                 1
willing                                2
size                                   2
that                                  11
encourage                              1
efforts                                1
previously                             1
whom                                   1
freely                                 1
legal                                  1
forum                                  1
can                                   10
about                                  3
real-time                              1
above                                  2
question                               3
interactions                           2
chip                                   1
functions                              1
feel                                   2
reluctance                             1
you                                    2
general                                1
unit                                   1
learned                                1
provided                               1
operations                             2
success                                4
employees                              9
very                                   1
skills                                 1
personalized                           1
for                                    7
mechanism                              1
people                                 7
whether                                2
open                                   6
usefulness                             1
are                                   12
opaque                                 1
prevention                             4
gathering                              1
focus                                  6
industry                               1
groups                                 5
lineup                                 1
information                            4
others                                 1
form                                   1
disagree                               1
prepare                                1
table                                  1
putting                                1
many                                   1
not                                    2
assessor                               4
obtain                                 2
displayed                              1
non-financial                          1
combination                            1
some                                   3
culture                                2
4.812                                  1
might                                  1
4.811                                  1
4.810                                  1
integrates                             1
conducting                             3
additionally                           2
encouraged                             2
techniques                             5
ensuring                               1
effective                              4
highly                                 1
starting                               1
4.809                                  1
icebreakers                            1
speak                                  1
truthful                               1
should                                12
process                                8
assemble                               2
led                                    1
anonymously                            1
clearly                                1
ten                                    1
but                                    1
send                                   1
enable                                 1
compliance                             1
used                                   7
honestly                               1
survey                                 3
directly                               1
work                                   4
effectively                            3
throughout                             3
enterprise                             1
candid                                 2
follow-up                              1
environment                            1
promote                                3
program                                1
company                                4
influencing                            1
town                                   1
output                                 1
management                             3
other                                  2
have                                   5
paper                                  1
issue                                  1
one                                    4
credible                               1
controls                               1
another                                1
share                                  1
protected                              1
leader                                 1
participate                            3
one-on-one                             1
with                                  10
prominently                            1
potential                              1
the                                  102
begin                                  1
manual                                 4
goals                                  1
observe                                1
engaged                                1
gauge                                  1
their                                  2
group                                  6
educate                                2

Totals:                    392      1204
