Token                          Frequency
-----------------------------  ---------
to                                     5
but                                    2
somehow                                1
for                                    2
received                               1
customer                               1
conceal                                3
though                                 1
must                                   1
receivables                            5
skimming                               4
of                                     5
skimmed                                3
are                                    4
more                                   1
delinquent                             1
sales                                  2
when                                   2
on                                     1
books                                  1
victim                                 1
waiting                                1
receivable                             1
number                                 1
and                                    1
sale                                   1
knows                                  1
arrive                                 1
that                                   1
company                                1
than                                   1
payments                               1
due                                    1
existed                                1
common                                 1
unrecorded                             1
use                                    1
techniques                             1
difficult                              1
appears                                1
was                                    1
because                                1
organization                           1
order                                  1
generally                              1
money                                  1
fraudsters                             1
perpetrator                            1
is                                     3
it                                     3
payment                                3
absence                                1
a                                      4
as                                     2
owes                                   1
the                                   12
in                                     1
expected                               1
never                                  2
there                                  1
account                                2

Totals:                     61       110
