Token                          Frequency
-----------------------------  ---------
to                                     1
alteration                             1
transactions                           1
authorized                             1
is                                     1
duplicates                             2
duplicate                              1
documents                              1
subject                                1
or                                     2
photocopied                            2
should                                 1
manipulation                           1
and                                    2
not                                    1
documentation                          2
recorded                               1
original                               1
on                                     1
based                                  1
be                                     1

Totals:                     21        26
