Token                          Frequency
-----------------------------  ---------
person                                 2
transmitters                           1
for                                    3
foot                                   1
equipment                              3
used                                   1
fraud                                  1
of                                     3
suspicion                              1
surveillance                           3
description                            1
gathering                              1
on                                     3
arousing                               1
be                                     4
light-                                 1
packages                               1
monitoring                             1
concealed                              1
or                                     1
binoculars                             1
without                                1
receiving                              1
and                                    1
examiners                              1
devices                                1
briefcases                             1
legal                                  1
can                                    2
easily                                 1
use                                    1
techniques                             1
metascope                              1
considered                             1
and/or                                 1
if                                     1
law                                    1
a                                      1
the                                    4
should                                 2
in                                     1
electronic                             3
section                                1
transmitting                           1
manual                                 1
see                                    1
hidden                                 1
night                                  1
necessary                              1

Totals:                     49        70
