Token                          Frequency
-----------------------------  ---------
total                                  2
suspicious                             1
-67                                    1
paid-in                                1
for                                    2
no                                     1
35                                     1
33                                     4
3.611                                  1
of                                     3
stock                                  1
are                                    1
25,0                                   2
sales                                  1
income                                 2
fi                                     1
2011                                   1
margin                                 1
year                                   4
4%                                     1
sold                                   1
programs                               2
selling                                1
25,00                                  1
%                                     42
22                                     1
23                                     3
24                                     1
5,0                                   13
15,00                                  1
-                                      5
29                                     3
-6%                                    1
3                                      1
2                                      9
75,0                                   1
1                                      7
0                                     93
7                                      5
operating                              1
6                                      3
horizontal                             2
arranged                               1
5                                      5
4                                      4
will                                   1
payments                               1
hange                                  1
reporting                              1
9                                      2
common                                 1
long-term                              1
%change                                1
17                                     1
data                                   2
18                                     3
date                                   1
net                                    3
differences                            1
14                                     4
12                                     2
20                                     2
dates                                  2
45,00                                  1
0,0                                   15
95,00                                  1
current                                1
75,00                                  2
sheet                                  1
100                                    3
aging                                  2
ensure                                 1
60,00                                  3
debt                                   1
xed                                    1
10                                     4
inventory                              1
stockholder                            1
to                                     1
vertical                               2
equity                                 1
invoice                                1
change                                 2
accts                                  1
by                                     2
fraud                                  1
capital                                1
8%                                     1
expenses                               3
30,0                                   1
balance                                1
tools                                  1
were                                   1
software                               1
-26                                    1
investigation                          1
80                                     1
%c                                     1
67                                     2
retained                               1
0%                                     4
such                                   1
receivable                             2
disbursements                          1
150,0                                  1
cost                                   1
and                                    1
statement                              1
that                                   2
assets                                 3
acc'ts                                 1
cash                                   1
examiners                              1
example                                1
125,0                                  2
payable                                1
gross                                  1
allow                                  2
verifying                              1
can                                    1
one                                    2
goods                                  1
6%                                     2
analysis                               6
following                              1
various                                1
administrative                         1
employee                               1
earnings                               1
functions                              1
is                                     1
accounts                               1
check                                  2
45                                     1
47                                     1
50,00                                  1
as                                     1
you                                    2
the                                    1
-33                                    1
in                                     1
manual                                 1
two                                    2
250,0                                  1
40,0                                   1
an                                     2
51                                     1
consistent                             1
also                                   1
50                                     3

Totals:                    150       407
