Token                          Frequency
-----------------------------  ---------
assign                                 1
for                                    3
misleading                             1
its                                    1
sufficient                             4
of                                    13
help                                   1
abuse                                  1
significance                           1
inadequate                             1
nature                                 2
communicate                            1
report                                 1
2011                                   1
on                                     2
preparing                              1
information                            2
reviewing                              1
misrepresentation                      1
problems                               1
defined                                2
on-the-job                             1
omissions                              1
identify                               2
or                                     5
engagements                            1
prepare                                2
matters                                2
not                                    1
obtain                                 1
planning                               4
performed                              2
intentional                            1
recommendations                        2
?                                     10
audits                                 3
evaluate                               1
assessing                              1
relying                                1
assurance                              1
additionally                           1
encountered                            1
effective                              1
qualitative                            1
clear                                  1
training                               1
document                               1
sufficiently                           1
significant                            2
and/or                                 1
consider                               5
detailed                               1
written                                1
specialists                            1
agreements                             1
affecting                              1
internal                               1
improper                               1
experts                                1
•                                      4
may                                    1
defining                               1
criteria                               1
previous                               1
needs                                  1
a                                      5
officials                              1
should                                 1
reasonable                             1
attestation                            1
standards                              2
field                                  2
obtaining                              1
process                                1
including                              1
documentation                          2
within                                 1
part                                   1
based                                  1
to                                    10
relate                                 1
transactions                           1
resources                              1
users                                  1
supervisors                            1
basis                                  1
provide                                2
grant                                  1
being                                  1
entity                                 3
perform                                1
type                                   1
fraud                                  3
sources                                1
must                                   4
auditors                               8
amount                                 1
provisions                             1
results                                2
gagas                                  1
timing                                 1
competence                             1
be                                     1
financial                              1
work                                   6
systems                                1
control                                1
involves                               1
appropriate                            3
such                                   1
contract                               1
possibility                            1
providing                              2
staying                                1
professional                           1
relative                               1
and                                   24
properly                               1
that                                   2
importance                             1
factors                                2
responsibilities                       1
examiners                              1
due                                    1
management                             2
this                                   1
engagement                             1
guidance                               1
legal                                  1
result                                 1
obtained                               1
supervise                              1
other                                  2
scope                                  1
direction                              1
evidence                               6
about                                  2
understanding                          1
achieve                                1
supervising                            1
well                                   1
includes                               1
1.257                                  1
requirements                           1
considered                             1
incomplete                             1
while                                  1
risk                                   1
controls                               1
staff                                  4
findings                               2
regulatory                             1
extent                                 1
complete                               1
performance                            3
quantitative                           1
all                                    1
reached                                1
profile                                1
with                                   1
is                                     2
it                                     1
matter                                 1
potential                              3
as                                     7
audit                                 17
the                                   32
in                                     1
informed                               1
needed                                 3
adequately                             1
methodology                            1
manual                                 1
conclusions                            3
which                                  2
objectives                             2
source                                 1
plan                                   2
audited                                1
an                                     1
context                                1

Totals:                    181       375
