Token                          Frequency
-----------------------------  ---------
to                                     2
detail                                 1
greater                                1
for                                    2
specifics                              1
being                                  1
affect                                 1
chooses                                1
of                                     1
more                                   1
respond                                1
asks                                   1
—                                      2
definite                               1
losses                                 1
motion                                 2
defendant                              1
complaint                              2
held                                   1
such                                   1
how                                    1
liable                                 1
or                                     1
specificity                            1
as                                     1
the                                    4
in                                     1
and                                    1
which                                  1
will                                   1
certain                                1
this                                   1
make                                   1
bartleby                               1

Totals:                     34        42
