Token                          Frequency
-----------------------------  ---------
arise                                  1
to                                     1
behalf                                 1
they                                   1
restrictions                           1
for                                    1
by                                     1
firms                                  2
accounting                             2
concerns                               1
of                                     3
approved                               1
although                               1
are                                    3
interest                               1
when                                   1
performing                             1
on                                     2
activities                             1
non-audit                              2
services                               3
and                                    2
that                                   2
committee                              1
tax                                    1
now                                    1
sarbanes-oxley                         1
expert                                 1
other                                  1
can                                    1
about                                  1
most                                   1
from                                   2
includes                               1
order                                  1
if                                     1
receive                                1
activity                               1
conflicts                              1
consulting                             2
permissible                            1
a                                      1
potential                              1
audit                                  3
established                            1
still                                  1
fees                                   1
list                                   2
the                                    2
in                                     2
compensation                           1
address                                1
prohibited                             1
public                                 2
their                                  2
advance                                1
clients                                2

Totals:                     57        79
