Token                          Frequency
-----------------------------  ---------
need                                   1
reliable                               1
said                                   1
freedom                                1
threat                                 1
developed                              1
higher                                 1
noted                                  2
tend                                   1
particular                             3
943                                    1
failing                                1
discharged                             1
story                                  1
bribery                                1
furnish                                1
solely                                 1
event                                  2
2011                                   6
duties                                 1
government                             6
right                                  6
deferential                            1
these                                  5
asked                                  1
else                                   1
violating                              1
offers                                 1
341                                    1
answer                                 8
traveler                               1
number                                 1
regard                                 2
he                                    11
miles                                  1
prosecution                            7
further                                2
noncriminal                            1
6                                      1
warranted                              1
accusation                             1
cafc                                   1
array                                  1
knowledge                              2
superior                               2
discloses                              1
before                                 1
made                                   2
servant                                1
fraudulent                             1
abscam                                 1
allegation                             2
naive                                  1
authority                              2
advised                                3
inquiry                                2
could                                  1
side                                   1
724                                    1
usually                                1
commits                                1
do                                     5
murphy                                 1
warnings                               6
trial                                  1
investigation/audit                    1
arises                                 1
ensure                                 2
may                                   14
needs                                  1
a                                     50
5342                                   1
desired                                1
i                                      1
independent                            1
v                                      9
new                                    2
possession                             2
including                              1
perjury                                1
forego                                 1
what                                   5
exists                                 1
public                                11
advice                                 1
425                                    1
amendment                              3
1.1929                                 1
transactions                           6
1.1926                                 1
tactical                               1
least                                  1
1.1928                                 1
regulations                            1
normal                                 1
1.1927                                 1
offenses                               1
by                                     9
same                                   1
policies                               2
has                                    5
who                                    6
obligation                             3
appointee                              1
conduct                                4
personnel                              1
pertaining                             2
would                                  2
affairs                                1
basic                                  1
facts                                  1
future                                 2
any                                   24
immunity                               2
derived                                1
interviewers                           2
key                                    2
climate                                1
be                                    38
wording                                1
financial                              7
documented                             1
seriousness                            1
likely                                 3
strictly                               1
cognizant                              1
far                                    1
ascertain                              1
1.1930                                 1
brash                                  1
agent                                  1
much                                   1
and                                   38
investigations                         4
refuse                                 1
all-out                                1
factors                                2
often                                  4
against                                1
areas                                  1
examiners                              6
orders                                 1
constitutional                         1
deprived                               1
make                                   2
waterfront                             1
does                                   2
remember                               2
acceptable                             1
department                             1
set                                    1
evidence                               3
today                                  1
chosen                                 1
complaints                             1
fits                                   1
possible                               3
following                              3
458                                    1
employee                               5
all                                    4
population                             1
requirement                            1
obviously                              1
depend                                 1
at                                     2
assigned                               1
grizzled                               1
as                                    15
authorizing                            1
trappings                              1
neither                                1
ding                                   1
therefore                              1
urban                                  1
never                                  1
advantage                              1
which                                  2
see                                    1
source                                 1
anyone                                 1
an                                    17
there                                  5
assumption                             1
kalkines                               2
cooperative                            1
bind                                   1
they                                   2
parking                                1
appearance                             1
harbor                                 1
reason                                 1
supreme                                2
no                                     8
liability                              1
otherwise                              2
determine                              1
rights                                 2
peril                                  1
court                                  4
rock                                   1
f.2d                                   2
third-party                            2
of                                    76
rank                                   1
help                                   1
given                                  2
respond                                1
only                                   4
on                                    11
activities                             1
voluntary                              3
worth                                  1
fully                                  1
final                                  1
reported                               1
element                                1
consequences                           3
or                                    41
career                                 1
questions                             10
job                                    2
reality                                2
board                                  2
intensely                              1
prisons                                2
ordinarily                             1
them                                   1
then                                   1
silence                                2
will                                  14
garrity                                1
attorney                               1
obligated                              1
upon                                   1
different                              2
series                                 1
fashion                                1
punishment                             1
development                            1
subject                                9
trivial                                1
influence                              3
most                                   3
occurred                               1
decision                               4
clear                                  1
anonymous                              1
short                                  1
gained                                 1
remaining                              1
actionable                             1
forfeiture                             1
compelled                              3
publicity                              1
situation                              2
counsel                                6
similar                                1
misplace                               1
files                                  1
held                                   1
self-incrimination                     2
absolutely                             1
subsequent                             3
affirmation                            1
officials                              8
true                                   1
my                                     1
frequent                               1
additional                             1
interview                              9
method                                 1
warning                                8
custody                                1
apply                                  1
individual                             1
integrity                              1
being                                  1
u.s                                    4
fraud                                 12
where                                  6
miranda                                1
evidentiary                            1
posed                                  1
procedures                             2
related                                1
potentially                            1
more                                   4
his                                   16
results                                1
