Token                          Frequency
-----------------------------  ---------
professionals                          1
reliable                               2
altavista                              1
greater                                1
specialist                             1
tend                                   1
its                                    1
affords                                1
production                             1
free                                   3
time                                   6
top-level                              1
search                                 8
2011                                   2
pathways                               1
these                                  6
intelligence                          12
chaotically                            1
trend                                  1
scanning                               1
&                                      1
how                                    1
engine                                 1
metacrawler                            1
under                                  1
companies                              1
organized                              3
number                                 1
available                              1
always                                 2
indicated                              1
further                                1
3                                      1
2                                      1
1                                      1
cleaner                                1
quality                                1
own                                    1
examples                               4
i2                                     2
immense                                1
reasonably                             1
theft                                  2
choicepoint                            1
analysts                               1
knowledge                              1
lies                                   1
rival                                  1
data                                   3
www.google.com                         1
expensive                              2
use                                    4
net                                    1
critical                               2
leads                                  1
easy                                   2
surfing                                1
equation                               1
lengthy                                1
specialists                            1
current                                1
usually                                2
best                                   1
sophisticated                          1
ability                                1
yahoo                                  1
look                                   1
journeys                               1
beat                                   1
may                                    1
•                                      8
a                                     17
rates                                  1
web                                    2
factor                                 2
multiplier                             1
employ                                 1
electronic                             2
represent                              1
works                                  1
informational                          1
pattern                                1
what                                   1
histories                              1
competitor                             1
public                                 1
quickly                                1
variable                               1
world                                  1
libraries                              1
to                                    15
transactions                           2
client                                 1
both                                   1
provide                                3
tool                                   2
in-house                               1
perform                                1
has                                    2
bradstreet                             1
takes                                  1
conduct                                1
deal                                   1
practical                              1
future                                 1
any                                    2
expand                                 1
hypertext                              1
vastness                               1
instance                               1
light                                  1
be                                     4
financial                              2
involves                               1
however                                2
so                                     2
generates                              1
engines                                4
chatting                               1
much                                   1
lacking                                1
and                                   22
dun                                    1
that                                   8
frame                                  1
efforts                                1
better                                 1
often                                  1
than                                   2
linking                                1
doing                                  1
ci                                     4
previously                             1
due                                    1
tiers                                  1
examiners                              2
make                                   1
internet                               7
large                                  1
obtained                               1
can                                    7
carefully                              1
employer                               1
about                                  3
well                                   1
through                                2
business                               3
step-by-step                           1
enhance                                1
subscription                           1
generally                              1
vast                                   1
above                                  2
sites                                  2
functions                              1
advantages                             3
lycos                                  1
urls                                   1
community                              1
at                                     3
as                                     6
capable                                1
units                                  2
reference                              1
highlights                             1
great                                  1
effect                                 1
source                                 1
take                                   1
an                                     3
there                                  3
changing                               1
operations                             1
specifically                           1
out                                    3
very                                   2
they                                   2
lower                                  1
www.supernews.com                      1
for                                    9
spy                                    1
refined                                1
tier                                  11
people                                 1
course                                 1
open                                   1
of                                    17
help                                   1
are                                    5
spies                                  1
report                                 2
carries                                1
only                                   1
on                                    10
working                                1
central                                1
commercial                             2
lexisnexis                             6
strategies                             1
information                            9
million                                2
support                                1
disadvantages                          3
searching                              1
or                                     3
like                                   2
powerful                               1
third                                  3
include                                2
many                                   2
not                                    3
earlier                                1
periodicals                            1
start                                  1
them                                   1
will                                   2
utilize                                2
records                                1
geared                                 1
rapidly                                1
google                                 2
development                            1
indexed                                1
constantly                             1
d&b                                    6
mentioned                              1
most                                   2
techniques                             1
decision                               1
closer                                 1
fairly                                 1
mode                                   1
short                                  2
researching                            1
highly                                 2
probably                               1
starting                               1
dollar                                 2
campaign                               1
millions                               1
similar                                1
completed                              1
frequently                             4
just                                   2
marketing                              1
profound                               2
establish                              1
chaotic                                1
websites                               2
figures                                1
access                                 1
visitor                                1
cd-rom                                 1
point                                  1
valuable                               2
in-depth                               1
additional                             1
directory                              2
databases                             18
fall                                   1
clearly                                1
reveal                                 1
acquainted                             1
second                                 2
newsgroups                             2
being                                  1
1.819                                  1
1.818                                  1
type                                   1
fraud                                  2
middle                                 2
sources                                1
almost                                 1
tools                                  1
internally                             1
more                                   6
his                                    2
when                                   1
three                                  1
developing                             1
useful                                 3
work                                   2
punch                                  2
infotrac                               3
such                                   2
intellectual                           2
campaigns                              1
property                               2
depth                                  1
northern                               1
amounts                                1
conventional                           1
emerging                               1
cross-referenced                       1
company                                1
contain                                1
operate                                1
even                                   1
locating                               1
conceptual                             1
this                                   2
half-life                              1
other                                  1
have                                   1
one                                    1
supernews                              1
quick                                  1
security                               2
employing                              1
while                                  1
because                                2
officers                               1
upper                                  1
able                                   1
if                                     3
haphazard                              1
finding                                1
dialog                                 3
squeezing                              1
less                                   2
those                                  1
with                                   4
is                                    11
it                                     2
acl                                    1
backgrounds                            1
into                                   1
growing                                1
the                                   31
addition                               1
well-organized                         1
searches                               1
in                                     9
database                               2
manual                                 2
technologies                           2
transcripts                            1
alternatives                           1
learns                                 1
competitive                            3
discussed                              2
their                                  1
also                                   2
first                                  3
user                                   1
step                                   1

Totals:                    346       719
