Token                          Frequency
-----------------------------  ---------
to                                     4
determinations                         1
person                                 2
writings                               3
for                                    2
no                                     1
photocopy                              1
fraud                                  1
whether                                1
though                                 1
sufficient                             2
of                                     3
were                                   1
inadequate                             1
comparisons                            1
results                                1
when                                   1
on                                     1
signature                              1
examinations                           1
questioned                             1
or                                     5
submitted                              1
did                                    2
suggest                                1
samples                                1
not                                    2
that                                   3
often                                  1
contain                                1
handwriting                            1
prepared                               1
this                                   1
some                                   1
expert                                 2
result                                 1
might                                  3
other                                  1
have                                   1
common                                 1
inconclusive                           3
indicate                               2
examiner                               1
differences                            1
identity                               1
leads                                  1
document                               2
possible                               2
could                                  1
write                                  1
definite                               1
suspect                                1
rather                                 1
is                                     2
resolve                                1
a                                      1
characteristics                        1
as                                     1
the                                   13
in                                     1
outcome                                1
insufficient                           1
additional                             1
original                               1
suspected                              2

Totals:                     65       105
