Token                          Frequency
-----------------------------  ---------
to                                     2
person                                 1
detail                                 1
greater                                1
provide                                1
for                                    2
entity                                 1
permit                                 1
contains                               1
bonding                                4
same                                   1
though                                 1
on                                     1
applications                           1
required                               1
financial                              1
information                            2
services                               1
submit                                 1
get                                    1
so                                     1
or                                     1
companies                              2
bonds                                  4
loan                                   1
and                                    2
statement                              1
that                                   1
company                                1
will                                   1
applicant                              1
bonded                                 1
have                                   1
data                                   1
contained                              1
bond                                   3
license                                1
bid                                    1
application                            3
is                                     2
firm                                   1
a                                      4
at                                     1
surety                                 1
the                                    4
in                                     3
essentially                            1
including                              1
an                                     2

Totals:                     49        74
