Token                          Frequency
-----------------------------  ---------
they                                   1
for                                    3
risks                                  9
external                               3
manage                                 1
its                                    1
of                                    10
are                                    2
nature                                 2
levels                                 1
measurable                             1
prevention                             2
2011                                   1
three-step                             1
industry                               1
these                                  1
programs                               2
once                                   1
achieving                              1
identify                               1
or                                     3
measured                               1
establishing                           1
divides                                1
like                                   1
include                                1
conditions                             1
not                                    1
projects                               1
funds                                  1
operating                              1
development                            1
operates                               2
sought                                 1
according                              1
violations                             2
4.706                                  1
shifting                               1
tailored                               1
products                               1
internal                               3
similar                                1
•                                      3
criteria                               1
organizations                          1
a                                      2
legislation                            1
establish                              2
established                            1
should                                 6
deterrence                             1
cannot                                 1
communicated                           1
process                                1
analyze                                1
new                                    3
tailoring                              1
account                                1
to                                     7
progress                               1
resources                              2
technology                             1
entity                                 1
compliance                             1
fraud                                  3
policies                               2
must                                   1
personnel                              1
component                              1
considering                            1
any                                    1
developing                             1
stating                                1
be                                     6
systems                                1
inherent                               1
involves                               2
appropriate                            1
such                                   1
so                                     2
means                                  1
coso                                   2
economic                               2
and                                   11
expressions                            1
statement                              1
that                                   3
involved                               1
input                                  1
environment                            2
factors                                1
examiners                              1
prepared                               1
management                             2
this                                   2
can                                    1
increased                              1
set                                    2
ethics                                 1
dealing                                1
well                                   1
from                                   1
business                               3
risk                                   4
setting                                1
controls                               1
organization                           8
statements                             2
lofty                                  1
develop                                1
react                                  1
all                                    2
availability                           1
reached                                1
with                                   1
is                                     2
it                                     2
political                              1
into                                   2
strategy                               1
as                                     3
potential                              1
the                                   15
in                                     6
manual                                 1
two                                    1
goals                                  3
organizational                         3
objectives                             5
which                                  2
mission                                1
identification                         1
take                                   1
an                                     2
categories                             1
things                                 1
assessment                             4
changes                                2
competition                            1
employees                              1

Totals:                    140       269
