Token                          Frequency
-----------------------------  ---------
to                                     4
s&l                                    1
individual                             1
for                                    3
$10                                    1
u.s                                    1
related                                1
of                                     3
more                                   1
criminal                               2
crimes                                 1
financial                              2
million                                3
defined                                1
sta                                    1
kingpin                                1
$20                                    1
or                                     1
fines                                  2
enterprise                             3
code                                   1
§                                      1
period                                 1
receiving                              1
and                                    2
crime                                  1
known                                  1
series                                 1
enumerated                             1
institutions                           1
18                                     1
from                                   1
$5                                     1
title                                  1
life                                   1
continuing                             1
during                                 1
defendants                             2
law                                    1
statute                                1
imprisonment                           1
is                                     1
tute                                   1
225                                    1
a                                      4
provides                               1
as                                     2
the                                    2
up                                     3
24-month                               1
organizational                         1
also                                   1

Totals:                     52        75
