Token                          Frequency
-----------------------------  ---------
flourishing                            1
automated                              1
2006                                   1
2007                                   2
for                                    3
1.921                                  1
street                                 2
its                                    1
people                                 1
of                                    14
over                                   1
are                                    1
nature                                 1
reform                                 1
interest                               1
2011                                   1
fargo                                  2
2010                                   1
industry                               3
substantial                            1
adjustable-rate                        1
these                                  1
or                                     1
mortgage                               6
number                                 1
25                                     1
create                                 1
loan                                   1
largest                                1
originated                             2
conditions                             1
many                                   1
not                                    2
borrowers                              1
0                                      1
will                                   1
weakened                               1
lender                                 1
instruments                            1
analysts                               1
trillion                               1
vehicle                                1
states                                 4
mortgages                              5
fraudulent                             1
indebtedness                           1
14                                     1
possibilities                          1
according                              1
division                               1
words                                  1
subprime                              11
grew                                   1
usually                                1
best                                   1
do                                     1
lucrative                              1
•                                      4
united                                 4
untrustworthy                          1
announcement                           1
cases                                  1
a                                      2
traditional                            1
pick-a-payment                         1
lenders                                2
loans                                  5
including                              2
fall                                   1
finance                                1
histories                              1
broker                                 1
2000                                   1
to                                    10
transactions                           1
percent                                2
provide                                1
decline                                1
qualify                                2
by                                     3
fraud                                  4
consumer                               1
who                                    2
were                                   1
$1.8                                   1
would                                  1
estimated                              1
passage                                1
dramatically                           1
processing                             1
credit                                 2
financial                              2
dodd-frank                             1
protection                             1
discontinue                            1
paved                                  1
newsletter                             1
interest-only                          1
and                                    4
that                                   4
market                                 2
factors                                1
generated                              1
examiners                              1
several                                1
due                                    1
wall                                   2
wells                                  2
result                                 1
other                                  1
funded                                 1
way                                    1
from                                   1
was                                    3
possible                               1
rate                                   1
option-adjustable-rate                 1
attractive                             1
rise                                   1
2/28                                   1
generally                              1
corresponding                          1
fraudsters                             1
types                                  1
outstanding                            1
activity                               1
all                                    2
institution                            1
individuals                            1
is                                     4
with                                   3
it                                     1
lending                                4
percentage                             2
decade                                 1
nearly                                 1
as                                     2
refers                                 1
the                                   23
past                                   1
in                                    10
variety                                1
manual                                 1
expected                               1
which                                  1
an                                     1
there                                  1
inside                                 1
coupled                                1
increase                               1
significantly                          1
act                                    1
very                                   2
growth                                 4

Totals:                    154       287
