Token                          Frequency
-----------------------------  ---------
to                                     3
employment                             1
provide                                1
acts                                   1
for                                    1
employer                               1
state                                  1
most                                   1
from                                   2
fraud                                  1
protect                                1
adverse                                1
related                                1
who                                    1
of                                     1
chapter                                1
more                                   1
federal                                2
any                                    1
action                                 2
report                                 1
laws                                   3
above                                  1
on                                     1
whistleblower                          2
government                             1
employee                               1
improper                               1
these                                  1
protection                             1
law                                    2
information                            1
illegal                                1
or                                     2
the                                    5
in                                     1
section                                1
retaliatory                            1
and                                    1
many                                   1
2                                      1
whistleblowers                         1
see                                    1
authorities                            1
statutes                               1
part                                   1
employees                              1

Totals:                     47        61
