Token                          Frequency
-----------------------------  ---------
to                                     1
transactions                           1
by                                     1
spells                                 1
fraud                                  2
has                                    1
of                                     3
although                               1
1.1310                                 1
affairs                                2
704                                    1
2011                                   1
duties                                 1
financial                              3
claims                                 1
debtor                                 3
code                                   2
and                                    1
include                                1
shall                                  1
investigate                            2
not                                    1
that                                   1
7                                      1
operate                                1
bankruptcy                             1
examiners                              1
creditors                              1
statutory                              1
trustee                                2
11                                     2
business                               1
authority                              1
chapter                                3
duty                                   1
generally                              1
trustees                               2
investigating                          1
do                                     1
all                                    1
cases                                  2
provides                               1
the                                    9
in                                     2
section                                1
manual                                 1
which                                  1
filed                                  1
out                                    1

Totals:                     49        74
