Token                          Frequency
-----------------------------  ---------
to                                     3
provide                                1
individual                             1
attend                                 1
particular                             1
by                                     1
bring                                  1
who                                    2
prior                                  1
of                                     6
conduct                                1
are                                    2
affairs                                1
interest                               1
performing                             1
on                                     1
applications                           2
listed                                 1
financial                              1
information                            1
341(a                                  2
debtor                                 3
such                                   1
or                                     2
shown                                  1
appreciative                           1
assist                                 1
questions                              1
regarding                              1
loan                                   2
and                                    3
investigations                         3
assets                                 3
copies                                 1
happened                               1
7                                      1
own                                    1
creditors                              6
ask                                    2
might                                  1
examination                            2
photographs                            1
can                                    3
pertinent                              1
pictures                               1
11                                     1
normally                               1
chapter                                2
trustees                               3
various                                1
documents                              1
as                                     1
the                                    8
in                                     2
great                                  1
what                                   1
their                                  2
also                                   1
very                                   1

Totals:                     59       101
