Token                          Frequency
-----------------------------  ---------
technique                              1
to                                     4
users                                  1
for                                    2
verify                                 1
spy                                    2
customer                               1
identified                             1
password                               2
has                                    1
been                                   1
contacts                               1
of                                     1
are                                    1
scheme                                 2
asks                                   1
when                                   1
on                                     3
be                                     1
systems                                2
asking                                 1
information                            2
claims                                 1
tells                                  1
so                                     1
he                                     2
willing                                1
log-                                   1
and                                    1
that                                   1
requested                              1
company                                1
will                                   1
this                                   2
computer                               2
memo                                   1
can                                    1
give                                   1
most                                   1
security                               1
logged                                 1
reasons                                1
effective                              1
network                                1
organization                           1
fix                                    1
making                                 1
employee                               1
similar                                1
with                                   2
it                                     1
a                                      5
problem                                2
the                                    9
letterhead                             1
in                                     3
pass                                   1
administrator                          2
an                                     3
thief                                  1
their                                  2
user                                   4
very                                   1
employees                              1
out                                    2

Totals:                     65       103
