Token                          Frequency
-----------------------------  ---------
president                              1
for                                    4
of                                     8
are                                    2
laws                                   1
contribution                           2
prevention                             2
only                                   1
2011                                   1
purchases                              1
programs                               1
services                               1
or                                     4
shall                                  2
not                                    1
many                                   1
funds                                  1
committee                              1
own                                    1
company-sponsored                      1
position                               1
events                                 1
subject                                1
made                                   2
use                                    1
prohibit                               1
written                                1
money                                  1
candidates                             1
improper                               2
direct                                 2
solicit                                1
a                                      3
legislation                            1
deterrence                             1
within                                 1
to                                     8
but                                    1
elections                              1
by                                     1
allocated                              1
candidate                              1
where                                  1
fraud                                  3
corporations                           1
his                                    1
parties                                1
action                                 1
4.763                                  1
tickets                                1
contributions                         11
be                                     2
inter-company                          1
connection                             1
such                                   2
property                               1
and                                    4
that                                   1
corporate                              1
amounts                                1
company                                3
influencing                            1
cash                                   1
examiners                              1
foreign                                1
make                                   3
legal                                  1
can                                    2
state                                  2
from                                   2
purpose                                2
includes                               1
another                                1
reimbursable                           1
federal                                1
name                                   1
allocation                             1
fundraising                            1
making                                 1
employee                               3
law                                    1
with                                   2
is                                     2
it                                     2
political                              8
approval                               1
the                                   12
donation                               1
addition                               2
in                                     4
manual                                 1
term                                   1
supporting                             1
an                                     2
local                                  1
their                                  1
also                                   1
employees                              2

Totals:                     98       181
