Token                          Frequency
-----------------------------  ---------
to                                     1
constitute                             1
explanations                           1
exemptions                             2
person                                 1
using                                  1
but                                    2
provide                                1
for                                    2
submission                             1
fraud                                  1
deposits                               1
who                                    1
prior                                  1
withholding                            2
of                                     3
over                                   1
were                                   1
conduct                                1
medical                                1
substantiate                           1
e.g                                    5
his                                    2
income                                 1
participation                          1
sales                                  1
fictitious                             1
any                                    1
only                                   1
false                                  3
bank                                   2
tapes                                  1
had                                    1
claims                                 2
extra                                  1
or                                     2
he                                     2
underreported                          1
not                                    1
that                                   2
tax                                    1
unexplained                            1
them                                   1
company                                2
cash                                   1
several                                1
years                                  1
records                                1
bills                                  1
taxpayer                               4
evidence                               3
business                               1
was                                    1
another                                1
paid                                   1
could                                  1
destroyed                              1
if                                     1
name                                   2
substantially                          1
direct                                 2
entitled                               1
•                                      5
accounts                               1
circumstances                          1
deductions                             1
illegal                                2
documents                              1
a                                      4
the                                    4
lottery                                1
seen                                   1
in                                     2
cannot                                 1
register                               1
which                                  1
including                              1
ran                                    1
an                                     2
claimed                                1
claim                                  1
certain                                1
50                                     1

Totals:                     83       122
