Token                          Frequency
-----------------------------  ---------
likewise                               1
for                                    3
aligned                                1
manipulating                           1
its                                    2
leaves                                 1
people                                 2
whether                                1
of                                     7
are                                    2
behaviors                              1
prevention                             1
2011                                   1
expectations                           1
fraudster                              1
fully                                  1
how                                    1
or                                     2
consistency                            1
accountable                            1
always                                 2
many                                   1
not                                    3
pencil                                 1
will                                   2
codes                                  2
lot                                    1
holds                                  1
records                                1
gap                                    1
home                                   1
behavior                               3
predictability                         1
made                                   1
line                                   1
most                                   1
difficult                              1
drawing                                1
clear                                  2
apparent                               1
ability                                1
4.803                                  1
extremely                              1
organizations                          2
a                                      3
deterrence                             1
taking                                 1
up                                     1
pen                                    1
what                                   1
within                                 1
actions                                2
to                                     4
impossible                             1
fraud                                  5
conduct                                1
values                                 3
would                                  1
his                                    1
understood                             1
any                                    1
consequence                            1
be                                     1
wiggle                                 1
financial                              1
rationalize                            2
however                                1
definitive                             1
whose                                  1
belongs                                1
lack                                   1
reduce                                 2
and                                    9
that                                   7
company                                3
examiners                              1
example                                1
room                                   1
alignment                              1
acceptable                             1
result                                 1
can                                    2
have                                   2
ethics                                 3
about                                  1
while                                  1
risk                                   3
organization                           4
if                                     2
generally                              1
demonstrates                           1
fraudsters                             1
between                                1
individuals                            1
termination                            1
those                                  2
with                                   1
is                                     6
it                                     5
unacceptable                           4
potential                              1
the                                   10
in                                     5
manual                                 1
an                                     3
increase                               1
clarity                                1
significantly                          2
their                                  1
consistent                             1
assessment                             1
handles                                1
very                                   1

Totals:                    113       203
