Token                          Frequency
-----------------------------  ---------
periods                                1
bright                                 1
holding                                2
clump                                  1
designation                           10
tend                                   2
particular                             4
advances                               2
coded                                  4
party                                  2
time                                   5
compared                               1
created                                1
levels                                 1
declared                               1
fraudster                             14
duties                                 9
right                                  1
these                                 32
else                                   3
asset                                 24
duplicate                              3
told                                   1
sh-equivalent                          1
possibly                               2
regard                                 1
-                                      1
few                                    1
purchased                              1
3                                      1
pencil                                 1
2                                      1
bit                                    1
circumvented                           1
1                                      2
uncontrolled                           1
aspect                                 1
0                                      1
foil                                   2
payments                               7
codes                                  1
herself                                1
each                                   3
instruments                            5
bills                                  1
unique                                 1
justify                                1
dependent                              1
made                                  13
cashed                                 2
fraudulent                            60
rejects                                1
authority                              5
usually                               11
tell                                   2
misappropriate                         1
sophisticated                          2
ensure                                 3
keys                                   1
a                                    210
bars                                   1
o                                      1
cutting                                1
electronic                             1
long-time                              1
h                                      1
essentially                            1
i                                      1
register                               1
new                                    7
inks—checks                            1
t                                      1
including                              2
red                                    3
days                                   2
sequence                               1
p                                      1
cashes                                 2
transactions                          26
physical                               5
tamper                                 1
precisely                              1
basis                                  1
change                                 4
exception                              1
bookkeeper                             5
entity                                 2
took                                   2
unopened                               1
capital                                1
policies                               2
has                                   18
expenses                               4
band                                   1
personnel                              7
basic                                  2
bank                                  59
invoices                               2
had                                    9
execute                                1
monitor                                1
automatic                              4
far                                    2
code                                   6
$5,000                                 2
nonoperational-cash                    1
lacking                                1
destroying                             1
blatant                                1
careers                                1
sign                                   7
refuse                                 1
processed                              1
involved                               6
particularly                           3
factors                                1
re-                                    1
items                                  6
override                               2
often                                  7
names                                  1
delivering                             1
active                                 1
areas                                  3
distinguish                            1
orders                                 1
585                                    1
timecard                               1
bank-assisted                          1
day                                    4
make                                   5
large                                  6
obtained                               4
credited                               1
suspicions                             3
log-in                                 1
eradication                            1
evidence                               1
legitimate                            11
through                                7
analysis                               4
complaints                             2
business                               9
1.513                                  1
1.514                                  1
following                              6
possible                               4
1.511                                  1
custodian                              2
1.512                                  1
1.517                                  1
especially                             3
1.518                                  1
1.515                                  1
statements                            13
name                                  31
1.516                                  1
pay                                    4
universal                              1
uninvolved                             1
tries                                  1
activity                               1
