Token                          Frequency
-----------------------------  ---------
transactions                           1
by                                     1
entered                                1
ghost                                  3
fraud                                  1
been                                   1
has                                    2
of                                     4
approved                               1
would                                  1
scheme                                 2
his                                    1
any                                    1
role                                   1
on                                     2
2011                                   1
misappropriation                       1
financial                              1
information                            2
heart                                  1
once                                   2
asset                                  1
disbursements                          1
issuance                               2
third                                  1
and                                    2
not                                    1
falsification                          2
examiners                              1
active                                 1
timecard                               1
records                                1
this                                   1
does                                   1
other                                  1
payroll                                3
timekeeping                            1
department                             1
paycheck                               3
fraudulent                             1
occurred                               1
generally                              1
issuing                                1
prints                                 1
employee                               1
perpetrator                            1
is                                     3
it                                     1
check                                  1
a                                      2
bogus                                  1
1.559                                  1
the                                   15
in                                     3
perpetrator—as                         1
manual                                 1
check—based                            1
take                                   1
an                                     1
provided                               1
actual                                 1
step                                   1

Totals:                     62        98
