Token                          Frequency
-----------------------------  ---------
etc                                    2
conducted                              3
designation                            1
covering                               1
jewelry                                1
party                                  1
principal                              2
e.g                                    3
search                                 1
located                                1
governmental                           1
2011                                   2
i.e                                    1
place                                  2
these                                  2
how                                    1
number                                 5
available                              1
entities                               1
shows                                  1
involuntary                            2
7                                      1
payments                               1
bankruptcy                            18
:                                     16
typically                              1
foreclosures                           1
jurisdictions                          1
satisfy                                1
data                                   1
examiner                               1
principals                             1
date                                   2
11                                     1
personal                               1
current                                3
examined                               1
usually                                2
debts                                  2
co-debtors                             1
checking                               1
f                                      1
safe                                   1
g                                      1
may                                    3
•                                     16
d                                      1
e                                      1
b                                      1
debt                                   1
documents                              3
c                                      1
a                                     14
j                                      1
h                                      1
i                                      1
leases                                 1
either                                 1
starts                                 1
including                              1
public                                 1
es                                     1
to                                     8
transactions                           1
moves                                  1
interviews                             1
by                                    18
must                                   1
who                                    1
affected                               1
amount                                 1
describes                             11
affairs                                1
estimated                              2
priority                               2
any                                    3
losses                                 1
contributions                          1
had                                    1
seven-year                             1
be                                     4
financial                              4
claims                                 6
receivable                             1
unsecured                              2
code                                   1
economic                               1
and                                   21
investigations                         1
that                                   5
assets                                 2
non-priority                           1
examiners                              2
case                                   2
span                                   1
legal                                  1
shareholders                           2
remember                               1
tangible                               1
can                                    3
former                                 1
intangible                             1
trustee                                6
businesses                             1
business                               6
chapter                                3
following                              1
federal                                4
statements                             1
petition                               5
name                                   1
outstanding                            1
all                                    8
accounts                               2
as                                     2
liabilities                            1
charge                                 1
which                                  3
anyone                                 1
an                                     1
listing                                2
box                                    1
claim                                  2
certain                                1
out                                    1
employees                              2
specifically                           1
they                                   1
deposit                                1
for                                    3
street                                 1
court                                  5
of                                    26
are                                    5
income                                 2
social                                 2
file                                   4
initiated                              1
report                                 2
gifts                                  1
only                                   1
vehicles                               1
voluntary                              1
fully                                  1
information                            2
final                                  4
debtor                                24
form                                  11
secured                                1
or                                     9
monthly                                1
assignments                            1
without                                1
include                                1
not                                    3
present                                1
record                                 1
tax                                    1
performed                              1
will                                   2
closure                                1
creditors                              5
attorney                               1
creditor                               1
addresses                              1
pension                                1
records                                3
might                                  1
plans                                  1
3.429                                  1
backward                               1
courts                                 2
proof                                  2
mortgages                              1
claiming                               1
paid                                   3
3.430                                  1
detailed                               1
contracts                              2
district                               1
repossessions                          1
owes                                   1
should                                 1
inventories                            1
concluded                              1
account                                3
owed                                   4
directors                              1
taxes                                  1
filed                                 14
but                                    1
individual                             1
location                               1
being                                  1
contains                               2
show                                   1
where                                  1
fraud                                  4
type                                   2
used                                   1
wages                                  1
been                                   2
sources                                3
prior                                  2
related                                1
executory                              1
were                                   3
more                                   1
his                                    1
when                                   2
primary                                1
three                                  1
investigation                          3
such                                   1
expenditures                           1
property                               5
filing                                 4
ccount                                 1
statement                              1
amounts                                1
on-site                                1
contain                                1
name(s                                 1
proceedings                            1
relatives                              1
this                                  12
administration                         1
voluntary/involuntary                  1
have                                   4
lawsuits                               1
from                                   2
security                               2
recent                                 1
was                                    1
id                                     1
officers                               1
real                                   1
resolved                               1
if                                     2
find                                   1
forms                                  2
resided                                1
those                                  1
with                                   2
is                                    15
investments                            1
exempt                                 1
it                                     9
check                                  2
gives                                  1
depositions                            1
list                                   1
the                                   48
in                                     3
manual                                 2
schedule                              10
plan                                   2
address                                2
transcripts                            1
suspected                              1
also                                   4
estate                                 1

Totals:                    262       703
