Token                          Frequency
-----------------------------  ---------
to                                     1
auditor                                2
appearance                             2
minority                               1
owning                                 1
external                               1
no                                     1
offenses                               1
by                                     1
rarely                                 1
type                                   1
has                                    1
investment                             1
of                                     5
authority                              1
are                                    1
prosecuted                             1
interest                               3
criminal                               1
employee                               1
final                                  1
is                                     2
such                                   2
firm                                   1
or                                     1
trust                                  1
a                                      4
as                                     1
matters                                1
the                                    3
in                                     3
include                                1
that                                   1
which                                  1
ownership                              1
audited                                1
decisions                              1
company                                1
an                                     1
conflict                               2
examples                               1
blind                                  1
make                                   1

Totals:                     43        61
