Token                          Frequency
-----------------------------  ---------
forth                                  1
problems                               2
common                                 2
set                                    1
investigators                          2
the                                    1
professional                           1
variations                             1
many                                   1
of                                     2
are                                    2
among                                  1
below                                  1
several                                1
examples                               1
regardless                             1
these                                  1

Totals:                     17        22
