Token                          Frequency
-----------------------------  ---------
punitive                               1
said                                   1
its                                    1
occurs                                 1
although                               1
debtors                                3
2011                                   2
i.e                                    1
place                                  1
right                                  2
seizing                                1
these                                  1
serve                                  1
under                                  2
involuntary                           10
proceeding                             1
commence                               1
7                                      1
bankruptcy                            12
we                                     1
judgment                               1
satisfy                                1
give                                   1
before                                 1
lien                                   1
alleged                                1
collection                             1
brought                                1
difficult                              1
reasons                                1
instances                              1
11                                     2
dismisses                              1
relief                                 1
12                                     2
de                                     1
could                                  1
usually                                1
debts                                  3
do                                     3
investigating                          1
direct                                 1
•                                      4
voluntarily                            1
a                                      6
contrary                               1
come                                   1
up                                     1
successful                             1
runs                                   1
actions                                1
keep                                   1
to                                    20
transactions                           2
egregious                              1
careful                                1
least                                  1
normal                                 1
lead                                   1
by                                     3
must                                   7
who                                    3
appointed                              1
after                                  1
amount                                 1
takes                                  1
corporations                           1
affairs                                1
any                                    1
paying                                 2
assessed                               1
be                                    11
financial                              5
control                                1
demonstrate                            2
occasionally                           1
however                                2
so                                     1
dispute                                1
303                                    1
code                                   1
interim                                1
and                                    9
assets                                 2
that                                   4
against                                4
than                                   2
doing                                  1
due                                    1
fewer                                  1
examiners                              2
make                                   1
collect                                1
sue                                    1
can                                    5
through                                1
inclination                            1
trustee                                1
businesses                             1
business                               1
following                              1
generally                              1
petition                              11
above                                  1
individuals                            1
at                                     2
as                                     4
$14,425                                1
needed                                 2
diminish                               1
fide                                   1
which                                  1
mature                                 1
privilege                              1
an                                     7
there                                  2
increase                               1
claim                                  2
competition                            1
out                                    1
very                                   1
they                                   7
for                                    6
chapters                               1
everything                             1
awarded                                1
court                                  6
of                                     7
are                                    6
file                                   5
on                                     2
only                                   2
voluntary                              1
exchange                               1
exercising                             1
debtor                                13
forcing                                1
or                                     4
numerous                               1
privacy                                1
prevent                                1
not                                    6
damages                                2
obtain                                 1
them                                   1
then                                   1
creditors                             17
creditor                               1
some                                   2
recovering                             1
might                                  8
courts                                 1
subject                                1
purposes                               1
most                                   2
operated                               1
protect                                1
title                                  1
partnerships                           1
normally                               1
paid                                   1
remaining                              1
judge                                  1
want                                   1
held                                   1
files                                  1
cases                                  1
criteria                               1
creditor(s                             1
sued                                   1
owed                                   2
dismiss                                1
described                              1
filed                                  6
but                                    1
goodwill                               1
being                                  1
fraud                                  4
used                                   1
preserve                               1
been                                   1
u.s.c                                  1
more                                   3
rare                                   1
when                                   2
value                                  2
three                                  1
required                               2
petitions                              2
protection                             1
property                               1
enter                                  1
1.1314                                 1
filing                                 4
1.1313                                 1
hearing                                2
deems                                  1
amounts                                1
company                                1
hemorrhaging                           1
this                                   1
stop                                   1
lost                                   1
other                                  1
allow                                  1
specific                               1
have                                   5
testimony                              1
one                                    1
statutory                              1
state                                  1
from                                   2
fraudulently                           1
while                                  1
because                                1
bona                                   1
order                                  1
collateral                             1
able                                   1
if                                     4
btors                                  1
receive                                1
is                                     6
it                                     3
circumstances                          1
important                              1
into                                   2
the                                   44
in                                     8
section                                1
profits                                1
manual                                 2
necessary                              1
things                                 1
their                                  6
estate                                 1
noncontingent                          1

Totals:                    237       537
