Token                          Frequency
-----------------------------  ---------
they                                   1
for                                    1
no                                     3
received                               1
accounting                             1
of                                    12
stock                                  1
initial                                1
12-month                               1
laws                                   1
report                                 1
limits                                 1
or                                     2
under                                  1
prepare                                1
then                                   2
reporting                              1
publicly                               1
realized                               1
knowledge                              1
unique                                 1
restating                              1
made                                   1
aspects                                1
most                                   1
states                                 1
instances                              1
12                                     1
ceo                                    4
could                                  1
presumably                             1
mention                                1
restatement                            2
•                                      2
disgorge                               2
restated                               1
a                                      2
incentive-based                        1
oxley                                  1
equity-based                           1
material                               1
compensation                           1
cfo                                    4
nothing                                1
triggers                               1
part                                   1
to                                     6
noncompliance                          1
took                                   1
disgorgement                           2
by                                     1
same                                   1
must                                   1
after                                  1
any                                    3
certainly                              1
required                               2
had                                    1
be                                     2
financial                              2
text                                   1
whose                                  1
304                                    2
period                                 1
filing                                 1
requires                               2
and                                    7
sale                                   2
that                                   4
company                                6
due                                    1
even                                   1
bonus                                  1
securities                             2
this                                   1
sarbanes-oxley                         1
result                                 1
other                                  1
have                                   1
one                                    1
sarbanes-                              1
from                                   2
while                                  1
bonuses                                3
because                                1
traded                                 1
during                                 2
if                                     3
statements                             1
requirement                            1
with                                   1
is                                     3
it                                     1
makes                                  1
as                                     1
the                                   21
provision                              2
in                                     2
section                                2
profits                                2
misconduct                             5
months                                 1
which                                  1
an                                     1
there                                  1
reimburse                              1
necessary                              1
act                                    2
their                                  2

Totals:                    109       201
