Token                          Frequency
-----------------------------  ---------
matched                                3
merchandise                            2
maintain                               3
received                               4
accounting                             4
customer                               4
memos                                  2
created                                1
levels                                 2
2011                                   3
place                                  1
purchases                              6
#                                      1
4.852                                  1
4.853                                  1
duplicate                              2
4.854                                  1
adequate                               2
22                                     1
23                                     1
companies                              4
24                                     1
log                                    2
tain                                   1
3                                      1
purchased                              2
2                                      1
1                                      1
7                                      1
6                                      1
5                                      1
4                                      1
payments                               2
9                                      1
8                                      2
specify                                2
before                                 4
19                                     1
17                                     1
18                                     1
15                                     1
16                                     1
13                                     1
14                                     1
arranges                               1
11                                     1
12                                     1
21                                     1
20                                     1
personal                               3
numbers                                2
—                                      1
ve                                     1
accounted                              2
do                                     3
conciled                               1
ensure                                 2
direct                                 2
•                                      3
payment                                3
a                                     19
deterrence                             3
register                               6
independent                            2
billing                                1
10                                     1
requisitions                           2
documentation                          2
vendors                                5
returned                               3
to                                    20
methods                                2
recording                              1
both                                   2
by                                     1
amount                                 1
description                            2
card                                   3
processing                             2
invoices                               5
be                                    14
reports                                6
control                                4
disbursements                          2
receivable                             2
and                                   30
irregularities                         2
that                                   3
processed                              2
items                                  6
cash                                   2
examiners                              3
orders                                 6
require                                4
does                                   5
department                             8
purchase                              15
through                                2
re                                     2
organization                           2
statements                             2
unusual                                2
implement                              2
debit                                  2
employee                               5
all                                    8
functions                              4
separate                               2
accounts                              10
approval                               3
audit                                  2
as                                     2
viewed                                 1
general                                6
main                                   1
furnished                              2
an                                     7
box                                    2
assessment                             3
ledger                                 8
shell                                  1
manager                                2
for                                   23
liability                              2
of                                    15
are                                   13
verified                               2
file                                   4
periodically                           2
prevention                             3
reconciled                             1
or                                     5
prepare                                2
monthly                                4
create                                 1
receiving                             14
overpayment                            2
promptly                               2
recorded                               5
delivery                               2
records                                2
addresses                              4
nces                                   1
reviewed                               5
dates                                  2
pockets                                1
submits                                2
module                                 1
write-offs                             2
post                                   2
schemes                                4
segregated                             1
vendor                                11
restricted                             2
bala                                   1
access                                 3
should                                25
master                                 4
pay-and-return                         1
billed                                 2
voucher                                6
quantities                             2
invoice                                4
being                                  2
fraud                                  9
procedures                             2
function                               1
related                                2
shipping                               2
regularly                              2
trail                                  2
fictitious                             1
when                                   5
analyzed                               2
proper                                 2
ndors                                  1
credit                                 5
required                               1
approve                                1
controlled                             1
designated                             2
bids                                   2
copies                                 2
company                                7
match                                  1
management                             2
payable                               10
have                                   2
goods                                  2
departments                            4
from                                   4
risk                                   3
order                                  4
purchasing                             9
forms                                  2
office                                 2
is                                     9
with                                   2
it                                     1
abnormal                               2
check                                  2
subledger                              2
the                                   35
in                                     3
balances                               1
manual                                 3
pre-numbered                           2
prices                                 2
competitive                            2
uses                                   1
occur                                  3

Totals:                    211       747
