Token                          Frequency
-----------------------------  ---------
they                                   2
discussion                             1
for                                    3
risks                                  6
determine                              3
its                                    1
whether                                1
of                                    25
significance                           1
abuse                                  2
are                                    3
nature                                 1
refer                                  1
among                                  1
report                                 1
on                                     1
only                                   1
2011                                   1
occurring                              1
responsibility                         1
these                                  1
information                            4
programs                               1
assists                                1
identify                               2
or                                    14
engagements                            1
prevent                                1
steps                                  1
incentives                             1
not                                    2
2                                      1
1                                      1
obtain                                 1
planning                               4
discuss                                1
oversight                              1
audits                                 1
assessing                              4
assurance                              1
purposes                               1
occurred                               5
attitude                               1
significant                            6
could                                  4
agreements                             2
current                                1
assess                                 3
contracts                              1
internal                               3
rationalizations                       1
may                                    4
d                                      1
e                                      1
b                                      1
previous                               1
detecting                              1
c                                      1
needs                                  1
a                                      2
officials                              2
established                            1
should                                 6
reasonable                             1
attestation                            1
pressures                              1
process                                1
including                              1
additional                             1
1.1909                                 1
within                                 8
public                                 1
design                                 1
to                                    17
relate                                 1
sector                                 1
transactions                           1
but                                    1
users                                  1
provide                                1
grant                                  2
entity                                 3
by                                     1
jurisdiction                           1
fraud                                 19
procedures                             2
has                                    3
attitudes                              1
related                                1
auditors                               9
conduct                                1
provisions                             2
results                                1
commit                                 2
parties                                1
gather                                 1
when                                   2
directly                               1
relates                                2
work                                   1
systems                                1
financial                              1
throughout                             1
control                                2
7.31                                   1
such                                   2
so                                     1
status                                 1
contract                               1
7.30                                   1
7.32                                   1
likely                                 2
means                                  1
indicating                             1
team                                   2
comes                                  1
professional                           1
and                                   16
that                                  12
factors                                3
override                               1
program                                1
susceptibility                         1
examiners                              1
example                                1
engagement                             1
legal                                  2
obtained                               1
other                                  2
scope                                  2
allow                                  1
have                                   3
specific                               1
evidence                               1
understanding                          1
through                                2
believe                                1
affect                                 2
requirements                           2
risk                                   4
controls                               2
findings                               2
following                              1
regulatory                             2
during                                 1
if                                     2
attention                              1
members                                1
profile                                1
individuals                            2
detect                                 1
separate                               1
with                                   2
7.11                                   1
is                                     5
it                                     1
matter                                 1
extend                                 1
evaluating                             1
skepticism                             1
as                                     4
audit                                 23
potential                              2
the                                   48
in                                     3
gaining                                1
manual                                 1
conclusions                            1
ongoing                                1
which                                  1
objectives                            11
opportunity                            1
effect                                 1
audited                                2
an                                     3
context                                7
necessary                              1
significantly                          1
also                                   1
occur                                  1

Totals:                    180       474
