Token                          Frequency
-----------------------------  ---------
to                                     4
transactions                           1
for                                    3
external                               1
by                                     1
its                                    1
from                                   1
fraud                                  1
expenses                               1
auditors                               2
of                                     1
paid                                   1
performance                            1
any                                    3
2011                                   1
1.216                                  1
duties                                 1
administrative                         1
carry                                  1
receive                                1
advisors                               1
financial                              1
retained                               1
entitled                               1
•                                      3
is                                     1
appropriate                            1
funding                                2
or                                     1
engagements                            1
audit                                  4
fees                                   1
the                                    5
attestation                            1
and                                    2
manual                                 1
committee                              3
responsibilities                       1
company                                1
payments                               1
examiners                              1
necessary                              1
management                             1
outside                                1
review                                 1
out                                    1

Totals:                     46        67
