Token                          Frequency
-----------------------------  ---------
sector                                 1
to                                     6
detail                                 1
for                                    1
sometimes                              1
least                                  1
linda                                  1
by                                     1
fraud                                  2
co-conspirators                        3
people                                 1
third-party                            1
prior                                  1
after                                  1
permitted                              1
witnesses                              3
of                                     3
were                                   1
are                                    4
would                                  2
any                                    1
criminal                               1
culpable                               2
paying                                 1
legally                                1
these                                  1
be                                     4
work                                   1
such                                   1
admissions                             1
neutral                                1
and                                    4
not                                    1
further                                1
that                                   4
promises                               1
will                                   1
called                                 1
warranted                              1
examiners                              1
kickbacks                              1
case                                   1
collins                                3
enforcement                            1
might                                  1
leniency                               1
typically                              2
can                                    1
made                                   1
most                                   1
thought                                2
alleged                                1
examiner                               1
appears                                1
private                                1
was                                    1
officers                               1
order                                  1
prosecutors                            1
if                                     2
generally                              1
cooperation                            1
offense                                1
prosecutions                           1
individuals                            1
law                                    1
those                                  2
is                                     1
reed                                   1
it                                     2
documents                              1
complicity                             1
later                                  1
vendor                                 2
a                                      1
return                                 1
promise                                1
still                                  1
the                                    4
in                                     5
invalidate                             1
examining                              1
interview                              1
contacting                             1
inside                                 1
corroborative                          1
determined                             1
interviewed                            2
suspected                              1
discussed                              1
their                                  1

Totals:                     91       133
