Token                          Frequency
-----------------------------  ---------
they                                   1
person                                 3
for                                    4
verify                                 1
liability                              1
particular                             1
tend                                   1
its                                    1
coded                                  2
checks                                 7
conceal                                1
course                                 1
of                                     9
matches                                1
are                                    5
only                                   1
on                                     2
2011                                   1
receives                               1
overstating                            1
misappropriation                       1
fraudster                              3
these                                  3
listed                                 1
concealing                             1
books                                  1
asset                                  1
numerous                               1
or                                     5
extra                                  1
reconciling                            2
-                                      1
not                                    4
icular                                 1
overstated                             2
now                                    1
will                                   3
some                                   1
try                                    1
different                              1
might                                  1
most                                   1
indicate                               1
rarely                                 1
fraudulent                             7
effective                              2
reviewed                               1
noticed                                1
disbursement                           1
numbers                                1
absorbed                               1
usually                                1
write                                  3
entries                                1
rather                                 1
do                                     2
pick                                   1
fake                                   1
reconcile                              1
schemes                                1
payment                                1
organizations                          2
vendor                                 3
a                                     14
payee                                  6
void                                   2
unknown                                1
owes                                   1
should                                 1
really                                 1
$15,000                                1
expense                                1
fact                                   1
concealment                            1
omit                                   1
method                                 1
vendors                                1
part                                   1
closely                                1
to                                    15
canceled                               1
transactions                           1
but                                    3
by                                     2
where                                  1
type                                   1
fraud                                  3
been                                   1
amount                                 1
balance                                2
would                                  1
when                                   3
bank                                   3
instance                               2
be                                     3
financial                              1
unable                                 1
victim                                 2
cross-referencing                      1
likely                                 1
disbursements                          8
enter                                  1
code                                   1
$5,000                                 2
cost                                   2
miscoding                              1
himself                                2
and                                    2
that                                   8
particularly                           1
amounts                                2
company                                4
than                                   2
active                                 1
examiners                              1
match                                  2
known                                  1
this                                   2
payable                                1
can                                    3
$10,000                                2
have                                   1
one                                    1
legitimate                             2
existing                               1
from                                   2
business                               1
was                                    2
journal                                7
because                                2
possible                               1
order                                  1
if                                     1
employee                               1
monitored                              1
less                                   1
detect                                 1
perpetrator                            1
with                                   1
is                                     5
accounts                               8
it                                     1
check                                 13
regular                                2
potential                              1
as                                     4
still                                  1
list                                   3
diligent                               1
the                                   39
in                                    10
manual                                 1
charge                                 1
absorb                                 1
an                                     1
1.529                                  1
book                                   1
actual                                 1
wrong                                  1
assume                                 1
their                                  2
also                                   1
very                                   2
employees                              2

Totals:                    164       381
