Token                          Frequency
-----------------------------  ---------
to                                     5
attorneys                              1
person                                 1
basis                                  1
for                                    1
privileges                             1
by                                     2
its                                    1
correspondingly                        1
has                                    1
course                                 1
requests                               1
of                                     6
witnesses                              2
his                                    1
objects                                1
these                                  1
work                                   1
reports                                1
examinations                           1
or                                     1
learn                                  1
prosecution                            4
and                                    4
not                                    1
nor                                    1
items                                  1
then                                   1
disclosure                             3
case                                   1
expert                                 1
tangible                               1
made                                   1
from                                   1
accused                                1
plea                                   1
substance                              1
tests                                  1
not-guilty                             1
if                                     1
statements                             1
defendant                              4
similar                                1
defense                                2
entitled                               3
prospective                            1
is                                     3
disclosures                            1
it                                     1
documents                              1
the                                   12
product                                1

Totals:                     52        90
