Token                          Frequency
-----------------------------  ---------
fell                                   1
employment                             1
store                                  1
complaining                            1
for                                    6
treatment                              1
diagnosis                              1
received                               2
city                                   4
washington                             1
of                                     8
time                                   1
are                                    1
report                                 1
she                                    1
2011                                   1
on                                     1
only                                   1
carrier                                1
false                                  3
doctors                                1
her                                    2
misrepresenting                        1
along                                  1
working                                2
knee                                   1
these                                  1
else                                   1
information                            2
services                               1
or                                     6
computerized                           1
submitted                              1
job                                    1
he                                     4
part-time                              2
many                                   1
fee                                    1
system                                 1
funds                                  1
supervisor                             2
then                                   2
payments                               1
will                                   1
los                                    1
reserve                                1
own                                    1
each                                   1
records                                2
firefighter                            2
exaggerate                             1
barely                                 1
accident                               2
secure                                 1
secondary                              1
pain                                   1
states                                 1
alleged                                1
occurred                               1
six                                    1
training                               3
identity                               2
could                                  1
—                                      1
worker                                 1
fake                                   2
man                                    2
authorized                             1
phony                                  1
may                                    3
payment                                1
schemes                                1
collected                              1
a                                     11
bogus                                  1
hour                                   1
fire                                   1
arrested                               1
compensation                           5
altered                                1
either                                 3
injury                                 6
telling                                1
partially                              1
fabricate                              1
angeles                                1
treatments                             1
grocery                                1
to                                    10
transactions                           1
physical                               1
provide                                1
disa                                   1
by                                     1
actually                               1
him                                    1
same                                   1
fraud                                  7
type                                   1
workers                                4
full-time                              1
related                                1
doctor                                 2
who                                    2
almost                                 1
describes                              1
were                                   1
friends                                1
$300,000                               1
medical                                3
personnel                              2
his                                    3
$500,000                               1
someone                                1
consisted                              1
any                                    1
supposedly                             1
totally                                1
had                                    1
financial                              1
work                                   2
enabled                                1
collecting                             1
claims                                 2
such                                   1
unable                                 1
submit                                 1
heavy                                  1
embezzling                             1
charged                                2
and                                   11
that                                   5
1.1118                                 1
injured                                2
examiners                              1
day                                    1
example                                2
relatives                              1
lifting                                1
walk                                   1
this                                   1
bility                                 1
insurance                              2
cutter                                 1
have                                   2
department                             1
employer                               1
temporary                              1
about                                  1
exercise                               1
former                                 1
from                                   1
stage                                  1
while                                  1
was                                    5
another                                1
fabricating                            1
able                                   1
strenuous                              1
meat                                   1
disability                             1
employee                               3
receive                                1
ladder                                 1
is                                     3
with                                   3
it                                     1
circumstances                          1
at                                     1
as                                     3
helped                                 1
the                                   18
in                                     6
manual                                 1
months                                 1
an                                     5
off                                    1
provided                               2
claimed                                1
assume                                 1
benefits                               2
also                                   2
disabled                               1
claimant                               1
employees                              2

Totals:                    185       336
