Token                          Frequency
-----------------------------  ---------
to                                     4
transactions                           1
but                                    1
both                                   1
for                                    1
u.s                                    1
contains                               1
fraud                                  1
used                                   2
of                                     3
are                                    1
scheme                                 1
prosecuted                             1
nonexistent                            1
crimes                                 1
on                                     1
bank                                   1
computer-related                       1
be                                     3
financial                              1
information                            2
relatively                             1
or                                     2
under                                  1
code                                   1
calls                                  1
and                                    3
further                                1
shares                                 1
funds                                  1
crime                                  5
example                                1
theft                                  1
computer                               7
might                                  3
specific                               1
referring                              1
18                                     1
most                                   1
contained                              1
object                                 2
from                                   1
title                                  1
1030                                   1
federal                                1
sell                                   1
destroyed                              1
embezzlement                           1
mine                                   1
gold                                   1
offense                                1
amorphous                              1
activity                               1
stolen                                 1
direct                                 1
steal                                  1
those                                  1
is                                     3
it                                     1
cases                                  1
makes                                  1
a                                     10
as                                     2
traditional                            1
instrument                             2
the                                    6
in                                     5
section                                2
new                                    1
which                                  2
term                                   1
statutes                               1
account                                1
certain                                1
somewhat                               1

Totals:                     75       124
