Token                          Frequency
-----------------------------  ---------
analyzing                              1
person                                 4
writings                               5
for                                    2
no                                     1
determine                              1
personality                            1
whether                                1
sufficient                             2
of                                     4
are                                    1
inadequate                             1
comparisons                            2
on                                     3
2011                                   1
signature                              3
questioned                             3
or                                     9
submitted                              1
did                                    4
suggest                                1
not                                    3
some                                   1
expert                                 3
might                                  3
inconclusive                           3
common                                 1
indicate                               2
examiner                               2
differences                            1
character                              1
identity                               1
document                               6
leads                                  1
could                                  1
write                                  3
non-identification                     1
rather                                 1
resolve                                1
documents                              1
a                                      2
characteristics                        1
cannot                                 1
outcome                                1
insufficient                           1
additional                             1
original                               1
accuracy                               1
to                                     4
determinations                         1
physical                               1
photocopy                              1
used                                   1
fraud                                  2
race                                   1
though                                 1
were                                   1
results                                1
basic                                  1
age                                    1
when                                   1
three                                  1
investigation                          1
writer                                 1
examinations                           2
condition                              1
samples                                1
that                                   3
often                                  1
contain                                1
examiners                              1
handwriting                            3
this                                   1
prepared                               1
result                                 1
sex                                    1
other                                  3
have                                   1
from                                   1
was                                    1
hand                                   1
findings                               1
possible                               2
definite                               1
suspect                                1
with                                   1
is                                     2
as                                     1
the                                   21
in                                     1
3.112                                  1
manual                                 1
outcomes                               1
which                                  1
identification                         1
mental                                 1
there                                  1
suspected                              4
forensic                               2

Totals:                     99       184
