Token                          Frequency
-----------------------------  ---------
total                                  3
appear                                 1
for                                    8
ties                                   2
8,000                                  4
flow                                   1
accounting                             2
of                                    19
are                                    2
stock                                  1
income                                 6
on                                     4
2011                                   2
year                                   7
listed                                 4
form                                   1
how                                    1
or                                     1
$                                      6
companies                              1
+                                      1
$192,000                               1
shows                                  1
-                                      2
present                                1
1                                      2
$200,000                               1
then                                   1
31                                     4
bottom                                 1
some                                   1
owners                                20
=                                      1
xyz                                    5
acts                                   1
common                                 1
next                                   1
link                                   1
line                                   1
net                                    4
money                                  1
rather                                 1
starting                               1
affecting                              1
notice                                 1
sheet                                  3
similar                                1
completed                              1
beginning-of-the-year                  1
a                                      2
point                                  1
dividends                              2
starts                                 1
invested                               1
account                                2
subtracted                             1
to                                     8
follows                                1
transactions                           5
equity                                19
distributed                            1
by                                     2
ended                                  2
fraud                                  2
together                               1
expenses                               2
affected                               1
amount                                 3
balance                                9
would                                  2
january                                2
any                                    1
directly                               1
had                                    1
be                                     1
retained                              10
financial                              2
$8,000                                 2
and                                    5
arrive                                 1
statement                             14
that                                   5
assets                                 1
december                               4
amounts                                1
than                                   1
company                                7
examiners                              2
200,000                                2
example                                1
shareholders                           2
result                                 1
connecting                             1
1.112                                  1
1.111                                  1
well                                   1
from                                   1
through                                1
affect                                 1
investment                             1
because                                1
details                                1
during                                 2
if                                     1
statements                             1
below                                  1
192,000                                1
types                                  1
all                                    1
between                                1
revenue                                2
earnings                              10
end-of-the-year                        1
with                                   1
is                                     3
beginning                              3
it                                     2
added                                  3
resulted                               1
at                                     3
as                                     3
provides                               1
the                                   50
in                                     6
concepts                               2
ending                                 1
manual                                 2
two                                    2
liabilities                            1
which                                  1
an                                     1
increase                               2
negative                               1
20xx                                   7
changes                                1

Totals:                    135       402
