Token                          Frequency
-----------------------------  ---------
iridology                              1
need                                   1
booths                                 1
screenings                             1
treatment                              8
particular                             1
indoctrinated                          1
visit                                  1
lure                                   1
explained                              1
until                                  3
eyes                                   1
practices                              4
epilepsy                               1
free                                   3
time                                   1
over                                   2
asthma                                 1
2011                                   1
chiropractor                           1
year                                   1
these                                  1
deficiencies                           1
x-rays                                 1
how                                    3
he                                     1
nutrients                              1
further                                1
conditions                             2
magnetic                               1
malls                                  1
exam                                   1
disabilities                           1
choice                                 1
next                                   1
advertising                            1
indicate                               1
use                                    1
run                                    2
continuation                           1
bedwetting                             1
trouble                                1
patient                                3
life                                   1
depending                              1
tell                                   1
renewed                                1
•                                     12
lifetime                               1
a                                      5
kinesiology                            1
learning                               1
seem                                   1
gland                                  1
new                                    2
including                              1
what                                   1
practice                               1
testing                                2
nonspinal                              1
cancer                                 2
to                                    15
transactions                           1
questionable                           3
nutrient                               1
million-dollar                         1
firms                                  1
by                                     1
long                                   1
has                                    1
who                                    1
fairs                                  1
medical                                1
whereby                                1
any                                    1
care                                   5
pamphlet                               1
markings                               1
be                                     2
financial                              1
however                                1
get                                    2
condition                              1
begins                                 1
advises                                1
$5,000                                 1
and                                    4
that                                   4
manipulations                          1
examiners                              1
spas                                   1
example                                1
recruiting                             2
make                                   1
early                                  1
insurance                              1
can                                    2
analysis                               1
child                                  1
chiropractors                          5
question                               1
types                                  1
placed                                 1
calendar                               1
trauma                                 1
at                                     3
as                                     2
you                                    3
fees                                   1
manipulation                           2
newborn                                1
see                                    1
an                                     1
device                                 1
claim                                  1
thymus                                 1
out                                    2
they                                   3
birth                                  1
examine                                1
for                                    7
suffering                              1
course                                 1
of                                    15
help                                   1
cured                                  1
are                                    4
given                                  1
initial                                2
on                                     1
only                                   1
her                                    1
problems                               1
heart                                  1
identify                               1
or                                     4
charging                               1
guilty                                 1
again                                  1
prevent                                1
health                                 3
flexed                                 1
include                                2
not                                    1
many                                   1
logical                                1
now                                    1
will                                   5
years                                  1
some                                   1
creation                               1
series                                 1
might                                  1
examination                            2
anemia                                 1
don’t                                  1
hernias                                1
build                                  1
diseases                               2
lifelong                               1
patients                               6
return                                 1
exceed                                 1
symptoms                               1
leg                                    1
tendencies                             1
begun                                  1
stated                                 1
little                                 1
fraud                                  2
where                                  3
been                                   1
prior                                  1
coupons                                1
results                                1
muscles                                1
age                                    1
when                                   1
diagnosed                              1
chiro-shenanigans                      1
spinal                                 4
literature                             1
chiropractic                           5
offering                               1
mother                                 1
promote                                1
food                                   1
1.1219                                 1
homicidal                              1
management                             1
pneumonia                              1
treat                                  2
babies                                 1
other                                  2
have                                   1
one                                    2
from                                   1
disease                                1
surrogate                              1
if                                     1
illness                                1
they’ve                                1
treated                                1
infants                                1
is                                     4
spine                                  1
with                                   1
it                                     1
annual                                 1
important                              1
your                                   4
into                                   2
the                                   20
in                                     2
teach                                  1
diagnose                               2
manual                                 1
two                                    1
meals                                  1
plan                                   1
continue                               1
applied                                1
benefits                               5
their                                  2
kidney                                 1

Totals:                    225       394
