Token                          Frequency
-----------------------------  ---------
to                                     1
for                                    2
have                                   1
evidence                               1
by                                     1
receipt                                2
received                               3
from                                   1
fraud                                  1
date                                   1
used                                   1
includes                               1
been                                   1
released                               1
of                                     3
document                               1
following                              1
description                            1
name                                   1
2011                                   1
investigation                          1
signature                              1
information                            1
transfer                               1
•                                      5
is                                     1
form                                   2
item(s                                 1
multipurpose                           1
or                                     1
a                                      2
list                                   1
property                               3
the                                    1
and                                    1
3.918                                  1
manual                                 1
standards                              1
that                                   1
address                                1
items                                  1
owner                                  2
examiners                              1
lines                                  1
reporting                              1
returned                               1
this                                   1

Totals:                     47        62
