Token                          Frequency
-----------------------------  ---------
they                                   2
person                                 1
said                                   1
appear                                 1
reducing                               1
for                                    7
risks                                  1
no                                     1
awareness                              1
of                                     7
open                                   1
time                                   1
are                                    2
fail                                   1
deliver                                1
search                                 1
forward                                1
behaviors                              1
initial                                1
prevention                             1
4.826                                  1
on                                     1
occurring                              2
2011                                   1
activities                             1
right                                  1
consequences                           1
or                                     4
done                                   1
hold                                   3
measured                               1
accountable                            3
many                                   1
not                                    2
further                                1
present                                1
operating                              1
planning                               1
will                                   1
own                                    1
vulnerability                          1
some                                   1
owners                                 5
publicly                               1
promotes                               1
plans                                  1
behavior                               1
investigative                          1
reveals                                1
most                                   1
use                                    2
indicate                               1
build                                  1
across                                 3
effective                              2
could                                  1
current                                1
internal                               1
identifying                            1
ensure                                 2
aimed                                  1
just                                   1
look                                   2
engaging                               1
•                                      4
may                                    1
subsequent                             1
a                                      3
establish                              1
come                                   1
should                                 5
deterrence                             1
process                                3
point                                  1
reassurance                            1
what                                   1
practice                               1
stays                                  1
within                                 2
despite                                1
keep                                   2
progress                               5
to                                    11
transactions                           1
provide                                1
driving                                2
dialogue                               4
good                                   1
since                                  1
identified                             1
used                                   1
alive                                  2
fraud                                 21
must                                   2
impact                                 3
personnel                              1
more                                   1
results                                4
someone                                1
boundaries                             1
action                                 7
assessed                               1
be                                     5
processes                              2
effectively                            1
however                                1
successes                              1
so                                     1
designated                             1
providing                              1
team                                   2
relative                               1
witnessed                              1
reduce                                 1
and                                   10
that                                  15
environment                            1
factors                                1
often                                  1
agreed-upon                            1
against                                1
company                                5
areas                                  2
active                                 1
examiners                              1
eliminated                             1
make                                   2
management                             4
this                                   1
does                                   1
remember                               1
acceptable                             1
model                                  1
measure                                1
can                                    7
have                                   1
evidence                               1
about                                  1
way                                    1
education                              1
believe                                1
affect                                 1
business                               1
considered                             1
because                                1
risk                                  13
organization                           4
if                                     2
celebrating                            1
unusual                                1
making                                 2
relevant                               3
all                                    1
is                                     4
with                                   1
it                                     3
communication                          1
gets                                   2
track                                  1
at                                     2
unacceptable                           1
as                                     2
potential                              1
audit                                  1
the                                   28
in                                     8
begin                                  3
manual                                 1
high-risk                              3
chances                                1
there                                  2
an                                     5
increase                               1
their                                  1
assessment                             8
also                                   2
changes                                1
occur                                  1
employees                              1

Totals:                    179       398
