Token                          Frequency
-----------------------------  ---------
to                                     1
involvement                            1
resources                              3
person                                 1
specialist                             1
rights                                 1
lessen                                 1
by                                     1
wrongful                               1
of                                     2
are                                    1
personnel                              1
would                                  1
laws                                   1
action                                 1
investigation                          1
discharge                              1
directly                               1
be                                     2
such                                   1
or                                     1
possibility                            1
not                                    2
that                                   1
will                                   1
violated                               1
this                                   1
might                                  1
other                                  1
department                             1
governing                              1
workplace                              1
from                                   1
normally                               1
civil                                  1
participate                            1
employee                               1
ensure                                 1
a                                      2
the                                    7
in                                     2
should                                 1
needed                                 1
human                                  3
suit                                   1
consulted                              1
advice                                 1
also                                   1
employees                              1

Totals:                     49        64
