Token                          Frequency
-----------------------------  ---------
need                                   1
they                                   6
for                                    4
no                                     2
courtroom                              1
noted                                  1
applies                                2
conducted                              1
court                                  1
of                                     8
are                                    9
accepted                               1
materials                              3
created                                1
recently                               1
trustworthy                            1
only                                   1
on                                     2
2011                                   1
i.e                                    1
government                             2
these                                  3
final                                  1
prove                                  1
or                                     1
hold                                   1
computerized                           2
admitted                               2
meet                                   1
like                                   1
not                                    4
them                                   2
records                               14
bar                                    1
outside                                2
we                                     1
different                              1
courts                                 2
made                                   1
acclaim                                1
addressing                             1
trouble                                1
—                                      2
admissibility                          1
garnered                               1
do                                     1
foundation                             1
casts                                  1
trial                                  1
deemed                                 1
•                                      2
cases                                  1
criteria                               1
documents                              3
admissible                             3
a                                      8
receipts                               2
establish                              1
rests                                  1
should                                 1
truth-value                            1
altered                                1
computer-stored                        2
compiled                               1
within                                 1
maintained                             1
telephone                              1
to                                     3
apply                                  1
facet                                  1
but                                    1
being                                  1
exception                              4
by                                     2
untouched                              1
computer-generated                     2
long                                   1
fraud                                  1
where                                  1
must                                   1
has                                    1
been                                   2
regularly                              1
basic                                  1
when                                   1
official                               1
invoices                               1
had                                    1
follow                                 1
be                                     2
think                                  1
situations                             1
involves                               1
however                                2
such                                   3
so                                     1
doubt                                  1
much                                   1
and                                    7
that                                   4
hearsay                                8
veracity                               1
contain                                1
containing                             1
doing                                  1
distinguish                            1
examiners                              1
word                                   1
alternatively                          1
prepared                               3
commonly                               1
verifiably                             1
legal                                  2
does                                   1
alteration                             1
minority                               1
can                                    1
have                                   3
log-in                                 1
evidence                               2
from                                   1
business                               6
atm                                    1
hands                                  1
during                                 1
generally                              1
if                                     1
statements                             1
rule                                   1
2.720                                  1
between                                1
activity                               1
law                                    1
is                                     1
with                                   1
it                                     1
thus                                   1
regular                                1
makes                                  1
esi                                    1
as                                     7
the                                   10
principles                             1
in                                     2
human                                  2
therefore                              1
manual                                 1
two                                    1
which                                  1
anything                               1
charge                                 2
isps                                   1
there                                  1
approach                               1
provided                               1
special                                1
their                                  1
specifically                           1

Totals:                    158       282
