Token                          Frequency
-----------------------------  ---------
to                                     1
they                                   1
transactions                           1
detail                                 1
by                                     1
fraud                                  1
course                                 1
of                                     3
provisions                             1
more                                   2
file                                   1
any                                    1
when                                   1
report                                 1
2011                                   1
bank                                   1
financial                              1
reports                                1
or                                     2
under                                  1
requires                               1
and                                    1
fincen                                 1
non-financial                          1
coins                                  1
than                                   1
examiners                              1
reporting                              2
this                                   2
$10,000                                1
trade                                  1
1.1619                                 1
business                               2
businesses                             1
currency                               2
patriot                                1
laundering                             1
365                                    1
money                                  1
receive                                1
with                                   1
requirement                            1
is                                     1
later                                  1
a                                      1
the                                    4
secrecy                                1
in                                     5
persons                                1
section                                2
manual                                 1
engaged                                1
discussed                              1
act                                    2
their                                  1
recordkeeping                          1

Totals:                     56        73
