Token                          Frequency
-----------------------------  ---------
need                                   1
they                                   4
person                                 1
somehow                                1
for                                    7
deposit                                1
no                                     1
everything                             1
checks                                 5
chance                                 1
deposits                               1
occurs                                 1
urgency                                1
course                                 1
unfortunate                            1
of                                     6
time                                   3
help                                   3
are                                    4
scheme                                 2
unknowingly                            1
ticket                                 1
fr                                     1
2011                                   1
on                                     3
carrier                                1
false                                  2
fraudster                              3
something                              1
fedex                                  1
support                                1
once                                   1
or                                     2
international                          1
again                                  1
traveler                               1
create                                 1
further                                1
funds                                  1
them                                   2
then                                   2
1.1829                                 1
ask                                    2
big                                    1
small                                  1
some                                   2
computer                               1
before                                 1
states                                 1
use                                    1
trouble                                1
seems                                  1
designed                               1
circumstance                           1
token                                  1
refund                                 1
usually                                4
highly                                 1
money                                  2
contracts                              1
reversed                               1
man                                    1
portion                                1
united                                 1
facilitate                             1
appreciation                           1
payment                                1
let                                    1
later                                  1
larger                                 1
harmless                               1
a                                     19
back                                   1
works                                  1
relationship                           1
altered                                1
starts                                 1
clears                                 1
item                                   2
down                                   1
part                                   1
keep                                   1
behalf                                 1
to                                     9
transactions                           1
but                                    3
send                                   1
second                                 1
transaction                            1
buy                                    1
variation                              1
by                                     2
good                                   2
chat                                   2
fraud                                  2
counterfeit                            3
middle                                 1
must                                   2
has                                    3
variations                             1
backs                                  1
scanned                                1
amount                                 2
requests                               1
deal                                   2
his                                    2
request                                2
bank                                   1
be                                     1
financial                              1
seemingly                              1
involves                               1
unable                                 1
such                                   2
victim                                10
impression                             1
sense                                  1
offering                               2
explains                               1
much                                   1
country                                3
and                                    9
sale                                   1
that                                   4
company                                1
cash                                   2
examiners                              1
several                                1
foreign                                1
passing                                1
lawyer                                 1
this                                   6
internet                               2
room                                   1
obtained                               1
recognized                             1
legitimate                             2
security                               1
from                                   1
forwards                               1
was                                    1
because                                1
another                                2
audster                                1
order                                  1
invent                                 1
supply                                 1
fraudsters                             1
less                                   1
with                                   2
is                                     4
delivered                              1
it                                     7
check                                  5
as                                     2
the                                   35
in                                     7
therefore                              1
manual                                 1
participates                           1
meeting                                1
learns                                 1
develops                               1
forgery                                1
certain                                1
scam                                   1
claim                                  1
their                                  3
first                                  2
adding                                 1
scams                                  1
out                                    2

Totals:                    172       346
