Token                          Frequency
-----------------------------  ---------
sector                                 1
to                                     2
transactions                           1
clinic                                 1
for                                    2
fraud                                  3
physician                              1
continued                              1
procedures                             1
who                                    1
of                                     2
although                               1
his                                    1
excluded                               1
care                                   1
crimes                                 1
2011                                   1
false                                  1
on                                     1
assessed                               1
financial                              1
programs                               1
claims                                 3
services                               2
submit                                 1
victim                                 1
aiding                                 1
submitting                             1
under                                  1
convicted                              1
he                                     4
rendered                               1
health                                 1
and                                    7
fee                                    1
3                                      1
not                                    1
fined                                  1
1987                                   1
32                                     1
names                                  1
performed                              1
examiners                              1
medicare                               1
years                                  1
example                                1
counts                                 1
release                                1
upon                                   1
physicians                             1
56                                     1
state                                  1
participating                          1
from                                   1
probation                              1
was                                    3
federal                                1
numbers                                1
1.1918                                 1
sentenced                              1
improper                               1
similar                                1
mail                                   1
a                                      2
at                                     1
provider                               1
the                                    2
in                                     3
manual                                 1
billed                                 1
billing                                1
months                                 1
upcoded                                1
prison                                 1
utah                                   1
special                                1
public                                 1
$50,000                                1
assessment                             1
also                                   1
abetting                               1

Totals:                     81       104
