Token                          Frequency
-----------------------------  ---------
need                                   1
to                                     4
transactions                           1
for                                    3
least                                  1
college                                1
served                                 2
fraud                                  2
consumer                               1
stealing                               1
conceal                                1
been                                   2
who                                    1
of                                     2
time                                   2
although                               1
more                                   1
student                                1
his                                    2
commit                                 1
unlike                                 1
2011                                   1
fraudster                              1
be                                     1
financial                              1
work                                   1
wishes                                 1
or                                     3
identities                             1
incomes                                1
convicted                              2
rental                                 1
relative                               1
and                                    2
crime                                  1
examiners                              1
telemarketers                          1
make                                   1
some                                   1
friend                                 1
car                                    1
result                                 1
can                                    1
agents                                 1
one                                    1
way                                    3
most                                   1
through                                1
perceived                              1
needing                                1
looking                                2
identity                               3
easy                                   1
1.1758                                 1
generally                              1
safer                                  1
supplement                             1
usually                                1
fraudsters                             1
employee                               1
profile                                1
landlord                               1
profit                                 1
steal                                  1
•                                      7
stay                                   1
it                                     1
illegal                                2
thieves                                1
a                                      4
generously                             1
at                                     1
into                                   1
as                                     1
the                                    4
living                                 1
aliens                                 1
in                                     2
manual                                 1
school                                 1
prison                                 3
an                                     3
falls                                  1
profiles                               1
their                                  1
out                                    1
very                                   1

Totals:                     87       125
