Token                          Frequency
-----------------------------  ---------
to                                     4
grocery                                1
for                                    1
by                                     3
checks                                 4
fraud                                  1
loose                                  1
course                                 1
avoid                                  2
of                                     5
suspicion                              1
are                                    4
future                                 1
parties                                1
on                                     1
processing                             1
sold                                   1
financial                              1
information                            1
duplicate                              1
or                                     2
$300                                   1
companies                              1
third                                  1
and                                    2
that                                   1
amounts                                1
make                                   1
payroll                                4
have                                   1
institutions                           1
legitimate                             1
use                                    1
cashed                                 2
security                               1
controls                               1
organization                           1
personal                               1
written                                1
usually                                1
procurer                               1
members                                1
less                                   1
employed                               2
with                                   1
it                                     1
check                                  4
recipients                             1
at                                     1
the                                    7
access                                 1
in                                     1
procurers                              2
check-cashing                          1
print                                  1
operations                             1
stores                                 1

Totals:                     57        90
