Token                          Frequency
-----------------------------  ---------
to                                     1
physical                               1
identifiers                            1
location                               2
designation                            1
line                                   1
visit                                  1
contains                               1
security                               1
since                                  1
includes                               1
of                                     2
personal                               1
federal                                3
description                            1
prisoners                              1
on                                     2
locate                                 1
www.bop.gov                            1
bureau                                 2
all                                    1
institution                            1
profile                                1
locator                                3
information                            3
is                                     1
it                                     1
inmate                                 6
sentencing                             1
or                                     1
a                                      1
at                                     1
incarcerated                           1
the                                    2
past                                   1
assignments                            1
database                               1
and                                    2
history                                1
prisons                                1
1982                                   1
present                                1
prison                                 1
an                                     1
classification                         1
numerical                              1
release                                1
custody                                1

Totals:                     48        65
