Token                          Frequency
-----------------------------  ---------
party                                 12
discharged                             2
time                                   4
verdict                               10
advanced                               1
sympathy                               1
price-fixing                           1
right                                  6
substantial                            1
these                                  1
defenses                               5
)                                      1
meet                                   2
introductory                           1
sloppy                                 1
reversals                              1
opening                                6
each                                   9
judgment                               2
knowledge                              5
made                                   4
secondary                              1
suitability                            1
ignorance                              3
net                                    2
side                                  10
usually                                5
tell                                   1
trial                                 17
pity                                   1
define                                 1
experts                                1
e                                      1
a                                     78
new                                    1
including                              2
days                                   2
statutes                               1
contemporaneously                      1
unduly                                 3
introduced                             1
public                                 2
selects                                1
conviction                             3
moves                                  1
exception                              1
has                                    4
basic                                  1
reputation                             2
bank                                   1
motion                                 5
guilt                                  3
rebut                                  1
double                                 1
virtually                              1
confrontation                          1
particularly                           3
question-and-answer                    1
often                                  7
assumptions                            1
opinions                               1
make                                   8
evidence                              36
occasion                               1
tried                                  2
granted                                1
remarks                                3
business                               3
chapter                                1
interrogations                         2
alleging                               1
especially                             1
statements                             7
showing                                1
complaint                              1
law                                   12
acquitted                              2
lay                                    1
mishandling                            1
assertion                              1
reaches                                1
confront                               2
entire                                 1
expected                               2
which                                  3
motives                                1
rcumstantial                           1
there                                  4
peace                                  1
attacking                              1
inference                              2
reason                                 4
otherwise                              3
liability                              1
involve                                1
permitted                              2
errors                                 1
given                                  1
illiteracy                             1
sixth                                  3
cross-examination                      5
influenced                             1
element                                5
final                                  2
elect                                  1
privacy                                1
undercover                             2
proffered                              1
damages                                1
category                               1
will                                  10
upon                                   1
credibility                            4
objections                             1
accident                               1
trivial                                1
votes                                  1
proof                                  2
build                                  1
express                                1
decision                               1
short                                  1
unless                                 2
prosecutors                            1
retires                                2
rather                                 1
voir                                   1
fertile                                1
speedy                                 2
held                                   1
deemed                                 1
denied                                 2
entrapment                             3
exclude                                3
brings                                 1
dire                                   1
declarant                              1
inflammatory                           1
acquittal                              2
method                                 3
warning                                1
closing                               10
follows                                2
innocent                               1
him                                    1
every                                  1
where                                  2
accountants                            1
elucidate                              1
duress                                 1
indicted                               1
his                                    4
request                                4
proceed                                1
required                               1
argument                               3
assist                                 1
presents                               6
requires                               1
proceedings                            1
panel                                  1
enumerated                             1
juror                                  8
considered                             2
while                                  3
alibi                                  1
arrest                                 1
allows                                 1
relevant                               2
prosecutions                           7
gives                                  1
into                                   1
infancy                                1
bears                                  2
also                                   2
step                                   1
advance                                1
limited                                3
understand                             1
conducted                              1
its                                   15
retried                                1
although                               1
e.g                                    2
appeal                                 2
i.e                                    2
procedural                             2
incitement                             1
elements                               1
reviewing                              1
prove                                  3
under                                  3
system                                 1
individually                           1
libeling                               1
favor                                  1
documentary                            1
referred                               1
complex                                2
offered                                2
acts                                   2
fails                                  1
minimum                                1
states                                 1
use                                    4
dismisses                              2
strike                                 1
—                                      8
depending                              2
best                                   3
thereto                                1
dismissed                              3
•                                     15
…                                      2
plaintiff                              1
contrary                               1
young                                  1
material                               1
either                                 2
challenge                              4
arguments                              6
presenting                             1
restricts                              1
grants                                 1
defend                                 1
reflect                                1
arise                                  2
testifying                             2
good                                   2
must                                   7
discretion                             1
formulation                            1
presented                              6
evoke                                  1
tells                                  1
condition                              1
explains                               1
insanity                               4
failure                                2
unfit                                  1
invasions                              1
case                                  20
reopen                                 1
legal                                  6
embezzlements                          1
argues                                 1
can                                    9
federal                                2
seizures                               2
mistrial                               3
2.517                                  1
unusual                                1
question                               1
argue                                  2
thus                                   1
moreover                               1
community                              1
headaches                              1
2.519                                  1
2.518                                  1
general                                7
2.523                                  1
reminds                                1
2.521                                  1
charge                                 2
anything                               1
2.522                                  1
misstate                               1
actual                                 2
increase                               1
high                                   1
attorneys—virtually                    1
2.520                                  1
clause                                 1
person                                 2
likewise                               1
announces                              1
people                                 1
litigant                               1
beyond                                 2
exhibits                               1
income                                 2
credentials                            1
focus                                  2
again                                  2
matters                                2
like                                   1
not                                   21
many                                   1
some                                   6
put                                    1
remove                                 3
unreliable                             1
outline                                1
exceptions                             1
mind                                   1
reversed                               1
district                               1
jury                                  47
end                                    2
prospective                            3
extreme                                1
cases                                  7
afforded                               1
return                                 2
rests                                  1
process                                2
led                                    1
testify                                5
attorneys                              2
but                                    7
predispositions                        1
beliefs                                1
transaction                            1
remote                                 1
jurisdiction                           1
used                                   3
been                                   1
preserve                               1
hear                                   1
parties                                5
situations                             1
format                                 1
comes                                  1
hearing                                1
objected                               1
adhered                                1
out-of-court                           1
sickness                               1
assassination                          1
call                                   3
decide                                 2
increased                              1
issue                                  6
state                                  5
calling                                1
credible                               1
because                                6
another                                2
officers                               1
pool                                   1
temporarily                            1
defendants                             1
bailiff                                1
definition                             1
poor                                   1
potential                              2
searches                               2
instead                                1
uses                                   1
reconstruction                         1
their                                 11
first                                  7
clients                                1
jeopardy                               1
courtroom                              1
wait                                   1
accounting                             2
sanctity                               1
peremptory                             5
until                                  1
lesser                                 1
over                                   1
principal                              1
solely                                 1
2011                                   7
conspiracies                           1
government                             3
limits                                 1
asked                                  3
ordinary                               1
once                                   1
number                                 5
papers                                 2
he                                     6
prosecution                           15
smoke                                  1
further                                1
requested                              1
persuade                               2
minorities                             1
explain                                2
raise                                  1
before                                 3
exercises                              1
examiner                               1
handling                               1
high-publicity                         1
de                                     1
sustained                              1
petty                                  1
di                                     1
do                                     4
may                                   36
violence                               1
permissible                            1
louisiana                              1
unanimous                              1
insufficient                           1
what                                   2
background                             1
comments                               1
waive                                  2
amendment                              3
behalf                                 1
least                                  1
confusing                              1
offenses                               1
by                                    28
same                                   3
close                                  3
who                                    2
obligation                             1
conduct                                2
antive                                 1
would                                  2
facts                                  4
unlike                                 1
theories                               1
any                                    9
time-consuming                         1
opinion                                6
be                                    30
financial                              1
claims                                 2
begins                                 3
likely                                 2
impossibility                          1
agent                                  1
and                                   61
investigations                         1
ci                                     1
doing                                  1
examiners                             10
example                                3
securities                             1
constitution                           1
enforcement                            2
does                                   2
set                                    1
accused                                4
indictment                             1
organization                           1
generally                              3
questioning                            4
redirect                               1
types                                  2
hypothesis                             1
defendant                             30
all                                    2
individuals                            2
employed                               1
sides                                  1
objection                              2
at                                    11
as                                    21
audit                                  1
game                                   1
venue                                  1
see                                    1
stand                                  1
an                                    14
meeting                                1
suit                                   1
mistak                                 1
approach                               1
proposed                               2
manner                                 1
why                                    1
disposed                               1
sorrow                                 1
they                                  10
employment                             1
no                                     5
evasion                                1
determine                              2
court                                 10
of                                    75
therefrom                              1
guarantees                             1
confined                               2
on                                    15
only                                   2
worth                                  2
legally                                1
hears                                  1
limit                                  2
unavailable                            1
screen                                 1
exercising                             1
sentencing                             1
or                                    46
done                                   1
questions                              4
petit                                  1
third                                  1
include                                2
excluding                              1
committed                              3
them                                   2
then                                   1
inadmissible                           1
attorney                               1
comment                                1
records                                1
sworn                                  2
minimis                                1
expert                                 6
subject                                2
investigative                          1
pertinent                              1
most                                   5
necessity                              1
followed                               1
dishonesty                             1
heard                                  1
counsel                                3
similar                                1
prejudice                              2
account                                1
within                                 3
dismiss                                2
qualified                              1
produce                                2
cause                                  5
count                                  2
second                                 1
sometimes                              1
being                                  1
permit                                 2
elects                                 2
fraud                                 25
lenient                                1
procedures                             1
caused                                 1
prior                                  3
more                                   3
instruct                               2
age                                    2
someone                                1
when                                   4
crimes                                 3
venire                                 1
investigation                          1
grounds                                1
trials                                 1
live                                   1
deathblow                              1
protection                             2
challenges                             5
examinations                           2
such                                   9
doubt                                  3
mandates                               1
heavy                                  1
rect                                   1
statement                              2
incited                                1
challenged                             1
hearsay                                5
issues                                 6
called                                 7
is—in                                  1
this                                   8
stick                                  1
way                                    2
limitations                            1
theory                                 1
from                                   4
includes                               2
believe                                1
infraction                             1
adverse                                2
chooses                                2
induces                                1
was                                    5
selected                               1
duty                                   1
if                                    27
read                                   1
wherein                                1
is                                    60
it                                    13
standard                               1
similarly                              1
important                              1
in                                    48
know                                   1
intent                                 5
two                                    2
away                                   1
opportunity                            3
felt                                   1
inhibiting                             1
necessary                              1
act                                    3
intend                                 1
lets                                   1
opposing                               5
determines                             1
occurs                                 1
nature                                 1
admission                              2
bias                                   1
piece                                  1
serve                                  2
books                                  1
questioned                             1
ends                                   1
admitted                               1
declare                                1
alternates                             1
30                                     1
crime                                  6
believed—is                            1
own                                    1
ways                                   1
give                                   1
referring                              1
common                                 2
next                                   1
data                                   1
alleged                                1
brought                                1
date                                   1
witness                               14
12                                     2
allegations                            1
personal                               2
civil                                  2
utilized                               1
notice                                 2
convictions                            1
initiative                             1
improper                               4
direct                                 4
entitled                               3
extremely                              1
later                                  1
induce                                 1
jurors                                 6
factor                                 1
cannot                                 1
reasonable                             4
selection                              4
10                                     1
fact                                   2
documentation                          1
part                                   1
happens                                1
to                                    99
oregon                                 1
both                                   3
provide                                4
instructions                          10
terms                                  1
outright                               1
encounter                              1
seeks                                  1
after                                 13
assertions                             1
commit                                 2
gender                                 1
instance                               1
charges                                5
however                                5
submit                                 3
unable                                 2
so                                     1
rebuttal                               4
charged                                1
concurred                              1
that                                  29
than                                   1
70                                     1
previously                             1
require                                1
result                                 1
impeachment                            1
prosecutor                             5
about                                  3
reach                                  1
complete                               1
outlines                               1
instruction                            1
systematically                         1
too                                    2
drawn                                  2
self-defense                           1
defense                               20
consent                                2
deliberations                          3
duly                                   1
principles                             1
re-cross                               1
cross-section                          1
impartial                              2
positions                              2
prejudicial                            3
supporting                             1
provided                               1
certain                                2
claim                                  1
specifically                           1
out                                    1
for                                   31
excuse                                 3
inferences                             1
whether                                5
course                                 2
open                                   1
are                                   20
excluded                               1
burden                                 4
initial                                1
criminal                              13
false                                  2
groups                                 1
information                            1
problems                               1
others                                 1
form                                   2
computerized                           1
guilty                                 2
did                                    1
without                                4
fair                                   1
shall                                  1
present                                4
record                                 2
tax                                    1
reserve                                1
ask                                    1
defaming                               1
might                                  6
examination                            3
qualifications                         1
additionally                           1
encouraged                             1
courts                                 1
ground                                 2
encountered                            2
character                              5
probe                                  1
slandering                             1
judge                                 12
disputed                               1
polled                                 1
delays                                 1
admissible                             3
point                                  2
stipulate                              1
attach                                 1
terminated                             1
summarized                             1
emphasizes                             1
ethnicity                              1
based                                  3
convict                                1
arrests                                2
answers                                1
renew                                  1
show                                   1
justification                          1
wrongful                               2
deliberation                           1
race                                   2
though                                 2
incidents                              1
witnesses                             12
subst                                  1
three                                  1
proper                                 2
returns                                1
work                                   4
except                                 1
defense—and                            1
property                               1
intends                                1
contain                                1
even                                   3
rest                                   1
foreperson                             2
prepared                               1
other                                  2
allow                                  2
have                                   8
specific                               3
agents                                 1
cross-examine                          1
testimony                              9
one                                    2
object                                 2
merely                                 2
dishonest                              1
fit                                    1
impeach                                2
officer                                1
during                                 4
rule                                   2
solicited                              1
offense                                2
conjecture                             1
with                                  11
