Token                          Frequency
-----------------------------  ---------
analyzing                              1
they                                   2
plastic                                1
surface                                7
placing                                1
noted                                  1
initialing                             1
of                                     8
cover                                  3
over                                   1
are                                    1
initial                                3
enlargement                            1
2011                                   1
on                                     6
along                                  2
photocopier                            1
place                                  3
these                                  2
copy                                   4
turn                                   1
element                                2
impressions                            1
questioned                             1
or                                     5
again                                  1
sturdy                                 1
number                                 2
available                              1
third                                  1
without                                1
include                                2
not                                    1
models                                 1
fed                                    1
cardboard                              1
will                                   2
each                                   3
position                               1
different                              1
remove                                 1
typewritten                            1
before                                 1
made                                   1
use                                    2
examiner                               1
date                                   1
six                                    4
repeating                              1
measuring                              1
mode                                   1
document                              11
side                                   1
usually                                1
rather                                 1
do                                     1
internal                               1
sheet                                  1
reverse                                2
blank                                  1
documents                              4
a                                      6
taking                                 1
machines                               1
produced                               2
folder                                 1
including                              1
sequence                               2
original                               1
produces                               1
having                                 1
sizes                                  1
to                                     3
both                                   1
second                                 1
location                               1
marks                                  1
envelope                               3
permit                                 1
calibrated                             1
numbering                              1
determination                          1
handwritten                            1
by                                     3
since                                  1
fraud                                  1
same                                   3
close                                  2
reproduce                              1
amount                                 1
were                                   2
varying                                1
any                                    2
when                                   1
three                                  1
investigation                          1
reduction                              1
be                                     1
text                                   1
submit                                 1
printing                               2
machine                                8
samples                                2
requires                               1
and                                   13
size                                   2
that                                   1
copies                                 9
one-to-one                             1
than                                   1
containing                             1
trash                                  1
previously                             2
examiners                              1
make                                   3
large                                  1
model                                  1
other                                  1
have                                   2
paper                                  1
evidence                               1
outlined                               1
one                                    1
from                                   1
ranging                                1
area                                   1
seal                                   1
if                                     1
glass                                  4
all                                    2
sample                                 7
with                                   3
it                                     5
standard                               2
makes                                  1
into                                   2
as                                     4
you                                    1
the                                   32
in                                     7
print                                  1
needed                                 1
ruler                                  1
manual                                 1
entire                                 1
which                                  1
directed                               1
an                                     1
device                                 1
actual                                 1
3.118                                  1
also                                   1
first                                  2
step                                   1

Totals:                    154       323
