Token                          Frequency
-----------------------------  ---------
cozy                                   1
using                                  2
greater                                2
rjb@rjbcpa.com                         1
newsletters                            2
treatment                              1
derivati                               1
e-mail                                 1
particular                             3
equipment                              1
countries                              1
free                                   1
over                                   1
danger                                 1
providers                              1
florida                                2
interest                               1
speculation                            1
laws                                   1
appeal                                 1
richard                                2
2011                                   2
preparing                              1
bought                                 1
generation                             1
serious                                1
offerings                              1
misrepresentation                      1
relatively                             1
shown                                  1
he                                     2
discussing                             1
frauds                                 1
editor                                 1
crime                                  2
favor                                  1
view                                   1
low                                    1
cheap                                  1
faculty                                1
we                                     1
mailed                                 1
ways                                   1
face                                   1
promoter                               3
offered                                1
choice                                 1
data                                   1
use                                    2
northwest                              1
examiner                               3
derivatives                            1
fraudulent                             3
consequently                           1
laundering                             1
leads                                  1
designed                               2
document                               2
utilization                            1
easy                                   1
worked                                 1
ve                                     1
emphasis                               1
usually                                2
limitless                              1
va                                     1
member                                 1
may                                    4
payment                                1
markets                                1
illegal                                1
solicit                                1
trust                                  1
a                                     19
web                                    1
us                                     1
mba                                    1
factor                                 1
j                                      1
material                               1
medium                                 2
works                                  1
relationship                           1
slick                                  1
independent                            2
new                                    4
challenge                              1
fact                                   1
hype                                   2
gathered                               1
publishing                             1
to                                    27
transactions                           2
exchanging                             1
both                                   1
proliferation                          1
by                                     1
consumer                               1
enough                                 1
same                                   1
capital                                1
bypassing                              1
jurisdictional                         1
has                                    2
who                                    6
software                               1
would                                  2
commit                                 1
cpa                                    1
hancock                                2
crooks                                 1
opinion                                1
chicago                                1
be                                     3
financial                              5
imparted                               1
association                            1
so                                     2
newsletter                             5
identities                             1
hundreds                               1
far                                    1
proliferating                          1
cost                                   1
reduce                                 1
and                                   22
investigations                         1
that                                   7
particularly                           1
rising                                 1
often                                  3
than                                   1
cash                                   1
examiners                              2
merits                                 1
disclosed                              1
example                                1
securities                             9
make                                   1
internet                              11
legal                                  1
does                                   1
can                                    3
trade                                  1
department                             1
legitimate                             1
former                                 1
well                                   1
analysis                               2
business                               1
author                                 1
reach                                  1
chapter                                1
federal                                1
college/university                     1
pay                                    1
traditionally                          1
artist                                 1
chris                                  1
geographic                             1
makes                                  1
recycled                               1
1.1550                                 1
pump-and-dump                          1
at                                     2
as                                     4
commodities                            1
cry                                    1
neither                                1
great                                  1
which                                  1
source                                 1
see                                    1
take                                   1
privilege                              1
there                                  5
an                                     3
actual                                 1
venture                                1
increasingly                           1
prominent                              1
scam                                   1
out                                    1
competition                            1
very                                   3
they                                   3
manager                                1
via                                    1
for                                   10
no                                     2
technical                              1
maintaining                            1
people                                 1
conceal                                1
course                                 1
expect                                 1
of                                    26
are                                    6
stock                                  2
futures                                1
page                                   1
bobel                                  2
criminal                               2
847-828-7417                           1
inexpensive                            1
on                                     9
thousands                              1
information                            3
services                               1
others                                 1
form                                   1
or                                     6
like                                   2
board                                  2
reality                                1
create                                 1
without                                1
many                                   3
huge                                   1
not                                    5
publications                           1
committed                              1
nightmare                              1
benevolence                            1
will                                   4
pays                                   1
years                                  1
subscribers                            1
some                                   1
culture                                1
region                                 1
home                                   1
assistance                             1
professional-looking                   1
publisher                              1
thank                                  2
identity                               1
paid                                   1
subscribe                              1
sell                                   2
money                                  2
rather                                 1
contracts                              1
note                                   1
trading                                2
cbot                                   2
options                                2
covered                                1
purports                               1
prospective                            1
mr                                     2
schemes                                4
marketing                              1
pyramid                                1
already                                1
promoters                              1
websites                               1
access                                 2
research                               1
1.1601                                 1
representatives                        1
boards                                 1
valuable                               1
anonymously                            1
finance                                1
broker                                 1
cfe                                    2
based                                  1
allowed                                1
old                                    1
but                                    2
technology                             1
buy                                    1
investors                              3
being                                  3
investigator                           1
little                                 1
raising                                1
where                                  1
type                                   1
used                                   2
fraud                                  8
been                                   1
repackaged                             1
specialized                            1
potentially                            1
almost                                 1
contacted                              1
contributing                           1
authored                               1
more                                   1
workbook                               1
his                                    2
boundaries                             2
investigation                          1
specializes                            1
protection                             1
objective                              2
such                                   2
easier                                 2
flattering                             1
prevalent                              1
consumers                              1
offering                               3
professional                           1
economist                              1
market                                 1
promote                                3
issues                                 1
operate                                1
company                                1
called                                 1
bulletin                               2
this                                   4
motivate                               1
other                                  1
have                                   3
becomes                                1
state                                  1
rious                                  1
goods                                  1
investor                               2
from                                   2
cyber                                  1
requirements                           1
recent                                 1
stocks                                 1
investment                             1
was                                    1
online                                 4
another                                1
regulatory                             1
rise                                   1
banking                                1
receive                                1
exist                                  1
between                                2
those                                  1
is                                    17
with                                   3
it                                     3
gullible                               1
website                                2
gives                                  2
rich                                   1
potential                              1
the                                   55
cyberspace                             1
registration                           2
in                                    12
publication                            2
manual                                 3
hyped                                  1
opportunity                            2
commodity                              3
continue                               1
context                                1
act                                    1
their                                  1
also                                   3

Totals:                    360       729
