Token                          Frequency
-----------------------------  ---------
using                                  1
examine                                1
merchandise                            1
for                                    3
verify                                 1
higher                                 1
determine                              1
accounting                             1
customer                               2
of                                     4
salesperson                            2
are                                    1
given                                  1
sales                                  3
false                                  1
2011                                   1
misappropriation                       1
detected                               1
signs                                  1
others                                 1
support                                1
asset                                  1
or                                     9
random                                 1
submitted                              1
calls                                  1
further                                1
system                                 1
then                                   1
each                                   1
ask                                    1
evaluate                               1
examination                            1
fraudulent                             1
internal                               1
ensure                                 1
may                                    1
•                                      3
a                                      2
receipts                               3
prevents                               1
void                                   1
helps                                  1
employ                                 1
register                               1
point                                  1
documentation                          1
method                                 1
part                                   1
returned                               1
closely                                1
to                                     5
transactions                           2
single                                 1
by                                     1
used                                   1
fraud                                  1
has                                    1
who                                    1
when                                   1
fictitious                             2
be                                     2
documented                             1
financial                              1
asking                                 1
control                                1
appropriate                            1
disbursements                          1
and                                    3
sale                                   1
properly                               2
that                                   2
detection                              1
often                                  1
than                                   1
cash                                   1
examiners                              1
refunds                                6
this                                   2
can                                    2
have                                   1
one                                    1
1.509                                  1
from                                   1
analysis                               1
area                                   1
voided                                 3
if                                     1
discounts                              2
incidence                              1
employee                               1
with                                   1
is                                     3
as                                     2
the                                   10
legitimacy                             1
customers                              2
in                                     1
manual                                 1
examining                              1
service                                1
necessary                              1
group                                  1
their                                  1
cashier                                2
employees                              2
out                                    1

Totals:                    107       165
