Token                          Frequency
-----------------------------  ---------
need                                   1
they                                   1
using                                  6
for                                    9
determine                              1
checks                                 1
perpetrated                            1
customer                               1
of                                     3
are                                    2
search                                 1
file                                   1
recently                               1
2011                                   2
only                                   2
her                                    1
enrollment                             2
services                               1
patterns                               1
problems                               1
once                                   1
form                                   1
or                                     5
submitted                              1
under                                  1
daughter-in-law                        1
son                                    1
number                                 5
steps                                  1
he                                     1
health                                 2
investigate                            1
adjuster                               1
frauds                                 1
present                                1
system                                 6
insured                                6
divert                                 1
them                                   1
payments                               1
codes                                  1
pays                                   1
legitimately                           1
own                                    1
adjusted                               2
review                                 4
put                                    1
investigative                          1
before                                 1
purposes                               1
data                                   1
examiner                               3
run                                    1
fraudulent                             1
across                                 1
high-dollar                            1
paid                                   1
adjustment                             3
adjust                                 2
limitless                              1
contracts                              3
ability                                1
improper                               3
similar                                1
just                                   1
files                                  2
may                                    1
•                                     12
overrides                              1
payment                                7
cancellation                           2
approver                               2
a                                     12
payee                                  4
insurers                               1
payees                                 1
access                                 4
representatives                        1
per                                    1
additional                             1
fabricate                              1
to                                    16
canceled                               3
transactions                           2
sometimes                              1
pull                                   2
change                                 2
normal                                 1
defrauding                             1
by                                     2
identified                             1
used                                   1
fraud                                 10
procedures                             1
been                                   1
has                                    4
prior                                  1
who                                    2
almost                                 1
his                                    1
someone                                1
care                                   2
processing                             2
deceased                               3
follow                                 1
be                                     3
financial                              2
claims                                21
submit                                 2
contract                               8
submitting                             1
relative                               3
himself                                1
and                                    9
that                                   1
processed                              1
detection                              1
names                                  1
company                                1
than                                   1
examiners                              3
due                                    1
1.1213                                 1
1.1214                                 1
other                                  1
verifying                              1
inserts                                1
can                                    8
have                                   3
dealing                                1
manipulate                             1
from                                   1
through                                1
another                                2
following                              1
order                                  1
especially                             1
complete                               1
printouts                              3
if                                     2
generally                              1
incorrectly                            1
name                                   1
unusual                                4
employee                               8
locate                                 1
receive                                1
lists                                  1
activity                               3
all                                    1
forms                                  1
is                                     2
with                                   2
regular                                1
as                                     2
the                                   18
in                                     1
manual                                 2
address                                3
insureds                               4
an                                     5
there                                  1
service                                1
special                                1
high                                   1
claim                                 10
their                                  1
also                                   1
subscriber                             1
claimant                               1
out                                    1
employees                              5

Totals:                    172       409
